customer_id,total_orders,total_spent,avg_order_value,lifespan_months,estimated_clv
CUST03636,9,6778.57,753.1744444444445,0.0,6778.57
CUST03637,12,22011.5,1834.2916666666667,4.0,198103.5
CUST03638,8,5324.13,665.51625,6.0,31944.78
CUST03639,8,14295.03,1786.87875,11.0,46783.73454545454
CUST03640,17,17391.43,1023.025294117647,2.0,313045.74
CUST03641,10,14131.3,1413.13,8.0,63590.85
CUST03642,13,15619.67,1201.5130769230768,6.0,93718.02
CUST03643,13,12178.34,936.7953846153846,2.0,219210.12
CUST03644,6,11782.1,1963.6833333333334,9.0,47128.4
CUST03645,12,9571.91,797.6591666666667,7.0,49226.96571428572
CUST03646,8,16078.98,2009.8725,0.0,16078.98
CUST03647,9,13348.28,1483.1422222222222,5.0,96107.616
CUST03648,4,4907.96,1226.99,6.0,29447.76
CUST03649,10,8687.01,868.701,3.0,104244.12
CUST03650,13,20965.48,1612.7292307692308,2.0,377378.64
CUST03651,13,21382.47,1644.8053846153846,0.0,21382.47
CUST03652,8,9118.3,1139.7875,1.0,328258.8
CUST03653,9,17856.67,1984.0744444444445,8.0,80355.015
CUST03654,9,19095.7,2121.7444444444445,4.0,171861.3
CUST03655,17,19595.9,1152.7,3.0,235150.8
CUST03656,5,8697.58,1739.516,3.0,104370.96
CUST03657,9,12324.02,1369.3355555555556,3.0,147888.24
CUST03658,14,21581.89,1541.5635714285713,9.0,86327.56
CUST03659,8,14627.96,1828.495,0.0,14627.96
CUST03660,9,18420.99,2046.7766666666666,5.0,132631.128
CUST03661,8,11203.88,1400.485,10.0,40333.968
CUST03662,7,7208.9,1029.8428571428572,1.0,259520.4
CUST03663,9,9976.18,1108.4644444444446,3.0,119714.16
CUST03664,4,6982.38,1745.595,3.0,83788.56
CUST03665,13,14231.97,1094.7669230769231,3.0,170783.64
CUST03666,16,16361.58,1022.59875,6.0,98169.48
CUST03667,7,6462.36,923.1942857142857,1.0,232644.96
CUST03668,11,14904.37,1354.9427272727273,7.0,76651.04571428572
CUST03669,13,23591.59,1814.7376923076922,5.0,169859.448
CUST03670,5,4852.39,970.478,4.0,43671.51
CUST03671,13,14981.28,1152.4061538461538,6.0,89887.68
CUST03672,11,12027.57,1093.4154545454546,11.0,39362.95636363636
CUST03673,8,7408.19,926.02375,5.0,53338.968
CUST03674,6,8265.8,1377.6333333333334,1.0,297568.8
CUST03675,7,8368.26,1195.4657142857143,2.0,150628.68
CUST03676,5,8760.14,1752.028,7.0,45052.14857142857
CUST03677,9,15025.05,1669.45,11.0,49172.89090909091
CUST03678,9,8242.72,915.8577777777778,6.0,49456.32
CUST03679,6,9371.69,1561.9483333333333,6.0,56230.14
CUST03680,6,7610.22,1268.37,9.0,30440.88
CUST03681,8,12444.6,1555.575,10.0,44800.56
CUST03682,10,20928.49,2092.849,2.0,376712.82
CUST03683,16,24135.13,1508.445625,7.0,124123.52571428572
CUST03684,11,10196.12,926.92,3.0,122353.44
CUST03685,10,15755.17,1575.517,9.0,63020.68
CUST03686,12,24689.44,2057.4533333333334,8.0,111102.48
CUST03687,8,11529.57,1441.19625,6.0,69177.42
CUST03688,6,10693.56,1782.26,6.0,64161.36
CUST03689,8,9501.33,1187.66625,0.0,9501.33
CUST03690,9,11939.65,1326.6277777777777,6.0,71637.9
CUST03691,12,23918.65,1993.2208333333333,7.0,123010.2
CUST03692,13,12509.12,962.24,1.0,450328.32
CUST03693,12,19364.32,1613.6933333333334,6.0,116185.92
CUST03694,12,18336.34,1528.0283333333334,4.0,165027.06
CUST03695,10,11285.02,1128.502,10.0,40626.072
CUST03696,9,16249.47,1805.4966666666667,5.0,116996.184
CUST03697,7,12327.79,1761.1128571428571,9.0,49311.16
CUST03698,9,13091.75,1454.638888888889,4.0,117825.75
CUST03699,19,17715.17,932.3773684210527,11.0,57976.92
CUST03700,9,11394.05,1266.0055555555555,3.0,136728.6
CUST03701,11,21202.0,1927.4545454545455,6.0,127212.0
CUST03702,10,12789.37,1278.937,0.0,12789.37
CUST03703,8,6205.89,775.73625,7.0,31916.005714285715
CUST03704,15,13664.47,910.9646666666666,7.0,70274.41714285714
CUST03705,10,13903.66,1390.366,11.0,45502.887272727276
CUST03706,14,19558.42,1397.03,10.0,70410.312
CUST03707,18,26561.16,1475.62,5.0,191240.352
CUST03708,14,17990.3,1285.0214285714285,2.0,323825.4
CUST03709,7,5693.24,813.32,0.0,5693.24
CUST03710,12,19126.24,1593.8533333333332,4.0,172136.16
CUST03711,10,13900.13,1390.013,8.0,62550.585
CUST03712,8,9514.03,1189.25375,9.0,38056.12
CUST03713,12,10490.17,874.1808333333333,2.0,188823.06
CUST03714,5,7956.32,1591.264,3.0,95475.84
CUST03715,12,14687.14,1223.9283333333333,7.0,75533.86285714286
CUST03716,15,16592.05,1106.1366666666668,5.0,119462.76
CUST03717,8,13907.1,1738.3875,7.0,71522.22857142857
CUST03718,17,29494.6,1734.9764705882353,0.0,29494.6
CUST03719,11,13158.67,1196.2427272727273,8.0,59214.015
CUST03720,19,29560.99,1555.8415789473684,7.0,152027.94857142857
CUST03721,8,10119.38,1264.9225,10.0,36429.768
CUST03722,17,25724.1,1513.1823529411765,0.0,25724.1
CUST03723,5,2633.83,526.766,6.0,15802.98
CUST03724,17,21718.45,1277.5558823529411,9.0,86873.8
CUST03725,11,9463.27,860.2972727272727,11.0,30970.701818181817
CUST03726,11,11006.14,1000.5581818181818,2.0,198110.52
CUST03727,15,19445.72,1296.3813333333333,6.0,116674.32
CUST03728,14,22220.28,1587.162857142857,1.0,799930.08
CUST03729,5,8857.76,1771.552,10.0,31887.936
CUST03730,5,7645.59,1529.118,3.0,91747.08
CUST03731,10,15084.19,1508.419,11.0,49366.44
CUST03732,11,8924.19,811.29,4.0,80317.71
CUST03733,8,12021.99,1502.74875,2.0,216395.82
CUST03734,11,6877.91,625.2645454545454,11.0,22509.523636363636
CUST03735,9,7262.52,806.9466666666667,7.0,37350.102857142854
CUST03736,14,11841.9,845.85,3.0,142102.8
CUST03737,9,16587.52,1843.0577777777778,8.0,74643.84
CUST03738,17,23920.48,1407.0870588235293,8.0,107642.16
CUST03739,6,7816.22,1302.7033333333334,9.0,31264.88
CUST03740,5,4540.04,908.008,7.0,23348.777142857143
CUST03741,13,22638.15,1741.3961538461538,2.0,407486.7
CUST03742,15,19735.97,1315.7313333333334,11.0,64590.44727272727
CUST03743,6,6273.68,1045.6133333333332,4.0,56463.12
CUST03744,10,6797.12,679.712,2.0,122348.16
CUST03745,10,14687.86,1468.786,0.0,14687.86
CUST03746,10,13086.27,1308.627,11.0,42827.792727272725
CUST03747,3,4248.38,1416.1266666666668,10.0,15294.168
CUST03748,11,15420.38,1401.8527272727272,0.0,15420.38
CUST03749,7,10955.79,1565.1128571428571,11.0,35855.31272727273
CUST03750,11,18814.15,1710.3772727272728,8.0,84663.675
CUST03751,11,13144.67,1194.97,0.0,13144.67
CUST03752,9,7555.97,839.5522222222222,1.0,272014.92
CUST03753,15,18063.83,1204.2553333333333,8.0,81287.235
CUST03754,7,9132.29,1304.6128571428571,9.0,36529.16
CUST03755,9,11534.74,1281.6377777777777,9.0,46138.96
CUST03756,9,12779.21,1419.9122222222222,8.0,57506.445
CUST03757,10,17418.46,1741.846,4.0,156766.14
CUST03758,8,14850.78,1856.3475,10.0,53462.808
CUST03759,9,11035.23,1226.1366666666668,3.0,132422.76
CUST03760,7,9557.03,1365.29,8.0,43006.635
CUST03761,4,1027.83,256.9575,3.0,12333.96
CUST03762,10,12379.53,1237.953,4.0,111415.77
CUST03763,8,11422.32,1427.79,2.0,205601.76
CUST03764,8,13120.1,1640.0125,6.0,78720.6
CUST03765,8,10677.64,1334.705,9.0,42710.56
CUST03766,9,15100.71,1677.8566666666666,4.0,135906.39
CUST03767,9,13462.2,1495.8,3.0,161546.4
CUST03768,10,13701.89,1370.189,4.0,123317.01
CUST03769,6,5703.82,950.6366666666667,10.0,20533.752
CUST03770,7,4877.47,696.7814285714286,5.0,35117.784
CUST03771,15,21351.64,1423.4426666666666,10.0,76865.904
CUST03772,8,13774.76,1721.845,0.0,13774.76
CUST03773,7,9676.41,1382.3442857142857,0.0,9676.41
CUST03774,8,14966.55,1870.81875,8.0,67349.475
CUST03775,5,4000.06,800.012,3.0,48000.72
CUST03776,10,17965.51,1796.551,10.0,64675.836
CUST03777,15,28065.13,1871.0086666666666,10.0,101034.468
CUST03778,8,17030.98,2128.8725,5.0,122623.056
CUST03779,13,21757.88,1673.683076923077,5.0,156656.736
CUST03780,13,21809.62,1677.663076923077,0.0,21809.62
CUST03781,8,10683.57,1335.44625,1.0,384608.52
CUST03782,7,8209.52,1172.7885714285715,10.0,29554.272
CUST03783,8,6819.62,852.4525,1.0,245506.32
CUST03784,9,9868.02,1096.4466666666667,0.0,9868.02
CUST03785,13,17350.71,1334.67,3.0,208208.52
CUST03786,15,21493.11,1432.874,1.0,773751.96
CUST03787,11,16253.43,1477.5845454545454,3.0,195041.16
CUST03788,4,2727.06,681.765,7.0,14024.88
CUST03789,13,14692.95,1130.2269230769232,1.0,528946.2
CUST03790,10,17649.82,1764.982,9.0,70599.28
CUST03791,10,12402.13,1240.213,6.0,74412.78
CUST03792,8,13143.17,1642.89625,7.0,67593.44571428571
CUST03793,8,6349.39,793.67375,4.0,57144.51
CUST03794,15,8300.89,553.3926666666666,4.0,74708.01
CUST03795,12,20036.84,1669.7366666666667,1.0,721326.24
CUST03796,13,16786.11,1291.2392307692307,6.0,100716.66
CUST03797,11,16885.21,1535.019090909091,4.0,151966.89
CUST03798,12,18171.33,1514.2775,4.0,163541.97
CUST03799,8,7781.05,972.63125,10.0,28011.78
CUST03800,9,13568.81,1507.6455555555556,5.0,97695.432
CUST03801,10,9096.49,909.649,8.0,40934.205
CUST03802,6,9916.31,1652.7183333333332,1.0,356987.16
CUST03803,4,3712.66,928.165,5.0,26731.152
CUST03804,14,11822.78,844.4842857142858,3.0,141873.36
CUST03805,7,4074.2,582.0285714285715,11.0,13333.745454545455
CUST03806,8,7647.91,955.98875,4.0,68831.19
CUST03807,13,17570.49,1351.5761538461538,10.0,63253.764
CUST03808,12,20547.75,1712.3125,2.0,369859.5
CUST03809,10,8230.59,823.059,0.0,8230.59
CUST03810,12,15600.83,1300.0691666666667,11.0,51057.26181818182
CUST03811,7,8542.46,1220.3514285714286,1.0,307528.56
CUST03812,9,19742.16,2193.5733333333333,2.0,355358.88
CUST03813,16,10407.27,650.454375,0.0,10407.27
CUST03814,5,5417.71,1083.542,7.0,27862.50857142857
CUST03815,14,27006.93,1929.0664285714286,8.0,121531.185
CUST03816,11,11119.03,1010.8209090909091,11.0,36389.55272727273
CUST03817,7,11339.53,1619.932857142857,7.0,58317.58285714286
CUST03818,11,11547.95,1049.8136363636363,1.0,415726.2
CUST03819,7,8850.61,1264.3728571428571,9.0,35402.44
CUST03820,10,15488.03,1548.803,9.0,61952.12
CUST03821,11,16277.72,1479.7927272727272,7.0,83713.98857142858
CUST03822,12,19037.06,1586.4216666666666,6.0,114222.36
CUST03823,11,19708.08,1791.6436363636365,2.0,354745.44
CUST03824,7,7775.26,1110.7514285714285,0.0,7775.26
CUST03825,11,15320.08,1392.7345454545455,7.0,78788.98285714285
CUST03826,11,11679.08,1061.7345454545455,5.0,84089.376
CUST03827,9,13374.08,1486.0088888888888,1.0,481466.88
CUST03828,11,7837.57,712.5063636363636,0.0,7837.57
CUST03829,14,19492.23,1392.3021428571428,11.0,63792.752727272724
CUST03830,10,12356.76,1235.676,10.0,44484.336
CUST03831,9,15266.84,1696.3155555555556,9.0,61067.36
CUST03832,16,15889.66,993.10375,9.0,63558.64
CUST03833,8,5680.1,710.0125,1.0,204483.6
CUST03834,13,18436.68,1418.206153846154,5.0,132744.096
CUST03835,13,17804.35,1369.5653846153846,10.0,64095.66
CUST03836,13,18391.15,1414.7038461538461,9.0,73564.6
CUST03837,7,14820.45,2117.207142857143,1.0,533536.2
CUST03838,6,6444.64,1074.1066666666666,5.0,46401.408
CUST03839,6,8349.38,1391.5633333333333,1.0,300577.68
CUST03840,8,10798.48,1349.81,3.0,129581.76
CUST03841,9,10646.68,1182.9644444444446,7.0,54754.35428571429
CUST03842,10,13644.74,1364.474,4.0,122802.66
CUST03843,11,15796.59,1436.0536363636363,8.0,71084.655
CUST03844,9,8505.69,945.0766666666667,11.0,27836.803636363635
CUST03845,9,7510.04,834.4488888888889,4.0,67590.36
CUST03846,15,17757.88,1183.8586666666667,8.0,79910.46
CUST03847,14,20915.37,1493.955,4.0,188238.33
CUST03848,10,13471.27,1347.127,8.0,60620.715
CUST03849,10,19034.24,1903.424,11.0,62293.876363636366
CUST03850,10,10978.68,1097.868,2.0,197616.24
CUST03851,8,8934.52,1116.815,7.0,45948.96
CUST03852,13,20581.19,1583.1684615384615,7.0,105846.12
CUST03853,13,25888.2,1991.4,9.0,103552.8
CUST03854,8,17854.56,2231.82,7.0,91823.45142857142
CUST03855,15,25951.49,1730.0993333333333,8.0,116781.705
CUST03856,5,7685.81,1537.162,9.0,30743.24
CUST03857,14,16676.68,1191.1914285714286,1.0,600360.48
CUST03858,13,26926.0,2071.230769230769,8.0,121167.0
CUST03859,7,14247.43,2035.347142857143,4.0,128226.87
CUST03860,16,20653.66,1290.85375,2.0,371765.88
CUST03861,12,13650.31,1137.5258333333334,1.0,491411.16
CUST03862,10,15654.69,1565.469,4.0,140892.21
CUST03863,5,7523.81,1504.762,1.0,270857.16
CUST03864,9,8323.03,924.7811111111112,6.0,49938.18
CUST03865,10,16360.59,1636.059,0.0,16360.59
CUST03866,8,14036.07,1754.50875,0.0,14036.07
CUST03867,7,10720.16,1531.4514285714286,6.0,64320.96
CUST03868,13,24139.04,1856.8492307692309,6.0,144834.24
CUST03869,13,20487.2,1575.9384615384615,1.0,737539.2
CUST03870,14,13192.58,942.3271428571428,3.0,158310.96
CUST03871,8,7455.89,931.98625,3.0,89470.68
CUST03872,5,4186.3,837.26,11.0,13700.618181818181
CUST03873,6,6323.57,1053.9283333333333,6.0,37941.42
CUST03874,7,9690.04,1384.2914285714285,9.0,38760.16
CUST03875,11,18530.9,1684.6272727272728,9.0,74123.6
CUST03876,15,23055.54,1537.036,11.0,75454.49454545455
CUST03877,7,10942.53,1563.2185714285715,9.0,43770.12
CUST03878,11,9944.64,904.0581818181818,8.0,44750.88
CUST03879,11,18304.37,1664.0336363636363,0.0,18304.37
CUST03880,6,12276.82,2046.1366666666668,7.0,63137.93142857143
CUST03881,15,15271.01,1018.0673333333333,2.0,274878.18
CUST03882,11,13358.63,1214.4209090909092,10.0,48091.068
CUST03883,14,24029.65,1716.4035714285715,6.0,144177.9
CUST03884,8,7679.6,959.95,10.0,27646.56
CUST03885,5,9511.87,1902.374,2.0,171213.66
CUST03886,13,15829.52,1217.6553846153847,7.0,81408.96
CUST03887,7,5181.85,740.2642857142857,2.0,93273.3
CUST03888,7,11763.15,1680.45,10.0,42347.34
CUST03889,11,12909.17,1173.560909090909,1.0,464730.12
CUST03890,8,14963.34,1870.4175,5.0,107736.048
CUST03891,9,16393.04,1821.4488888888889,11.0,53649.94909090909
CUST03892,5,8208.47,1641.694,11.0,26864.083636363637
CUST03893,5,8895.27,1779.054,11.0,29111.79272727273
CUST03894,14,25451.48,1817.962857142857,7.0,130893.32571428572
CUST03895,7,8505.85,1215.1214285714286,8.0,38276.325
CUST03896,4,4240.08,1060.02,5.0,30528.576
CUST03897,10,14525.08,1452.508,10.0,52290.288
CUST03898,13,19486.77,1498.9823076923076,6.0,116920.62
CUST03899,10,12198.37,1219.837,0.0,12198.37
CUST03900,10,15015.03,1501.503,7.0,77220.15428571429
CUST03901,7,13384.98,1912.14,3.0,160619.76
CUST03902,9,9609.42,1067.7133333333334,7.0,49419.874285714286
CUST03903,9,14919.07,1657.6744444444444,2.0,268543.26
CUST03904,8,10663.98,1332.9975,3.0,127967.76
CUST03905,11,16048.29,1458.9354545454546,5.0,115547.688
CUST03906,11,19680.73,1789.1572727272728,10.0,70850.628
CUST03907,11,9304.98,845.9072727272727,0.0,9304.98
CUST03908,7,6398.08,914.0114285714286,10.0,23033.088
CUST03909,9,13693.6,1521.5111111111112,0.0,13693.6
CUST03910,8,13530.46,1691.3075,8.0,60887.07
CUST03911,11,11694.92,1063.1745454545455,3.0,140339.04
CUST03912,12,13917.15,1159.7625,2.0,250508.7
CUST03913,8,15402.74,1925.3425,10.0,55449.864
CUST03914,11,16936.42,1539.6745454545455,3.0,203237.04
CUST03915,11,24944.13,2267.648181818182,10.0,89798.868
CUST03916,3,3299.75,1099.9166666666667,9.0,13199.0
CUST03917,8,6184.08,773.01,2.0,111313.44
CUST03918,12,19477.13,1623.0941666666668,11.0,63743.33454545455
CUST03919,10,9738.56,973.856,2.0,175294.08
CUST03920,10,11908.94,1190.894,5.0,85744.368
CUST03921,8,11262.8,1407.85,2.0,202730.4
CUST03922,9,8737.64,970.8488888888888,5.0,62911.008
CUST03923,7,13398.31,1914.0442857142857,2.0,241169.58
CUST03924,12,14252.72,1187.7266666666667,7.0,73299.70285714285
CUST03925,9,15016.86,1668.54,11.0,49146.08727272727
CUST03926,11,20177.22,1834.2927272727272,11.0,66034.53818181818
CUST03927,16,24481.68,1530.105,6.0,146890.08
CUST03928,7,7414.29,1059.1842857142858,11.0,24264.94909090909
CUST03929,10,17608.54,1760.854,9.0,70434.16
CUST03930,15,21960.88,1464.0586666666666,0.0,21960.88
CUST03931,9,15177.39,1686.3766666666668,4.0,136596.51
CUST03932,12,13908.83,1159.0691666666667,0.0,13908.83
CUST03933,12,18742.37,1561.8641666666667,2.0,337362.66
CUST03934,13,13638.98,1049.1523076923077,1.0,491003.28
CUST03935,12,11842.12,986.8433333333334,2.0,213158.16
CUST03936,13,21965.11,1689.6238461538462,0.0,21965.11
CUST03937,8,11588.02,1448.5025,4.0,104292.18
CUST03938,5,10688.86,2137.772,1.0,384798.96
CUST03939,15,23358.72,1557.248,3.0,280304.64
CUST03940,8,10843.43,1355.42875,3.0,130121.16
CUST03941,14,19749.63,1410.6878571428572,1.0,710986.68
CUST03942,15,22035.57,1469.038,4.0,198320.13
CUST03943,12,10633.54,886.1283333333333,11.0,34800.67636363636
CUST03944,14,22639.88,1617.1342857142856,0.0,22639.88
CUST03945,13,18087.75,1391.3653846153845,3.0,217053.0
CUST03946,9,8329.94,925.5488888888889,2.0,149938.92
CUST03947,11,13335.4,1212.3090909090909,5.0,96014.88
CUST03948,9,15767.03,1751.8922222222222,11.0,51601.189090909094
CUST03949,12,14460.77,1205.0641666666668,7.0,74369.67428571428
CUST03950,13,12447.88,957.5292307692308,11.0,40738.516363636365
CUST03951,10,15526.4,1552.64,0.0,15526.4
CUST03952,9,12014.83,1334.9811111111112,3.0,144177.96
CUST03953,15,25908.99,1727.266,7.0,133246.23428571428
CUST03954,10,16174.75,1617.475,3.0,194097.0
CUST03955,10,8276.93,827.693,3.0,99323.16
CUST03956,10,22926.53,2292.653,4.0,206338.77
CUST03957,8,9222.12,1152.765,6.0,55332.72
CUST03958,11,12748.64,1158.9672727272728,2.0,229475.52
CUST03959,4,8605.87,2151.4675,8.0,38726.415
CUST03960,15,29293.48,1952.8986666666667,10.0,105456.528
CUST03961,15,12862.75,857.5166666666667,11.0,42096.27272727273
CUST03962,6,9312.09,1552.015,4.0,83808.81
CUST03963,8,6054.26,756.7825,3.0,72651.12
CUST03964,8,8878.98,1109.8725,9.0,35515.92
CUST03965,6,7661.22,1276.87,1.0,275803.92
CUST03966,6,10601.53,1766.9216666666666,0.0,10601.53
CUST03967,12,15569.73,1297.4775,2.0,280255.14
CUST03968,12,20047.88,1670.6566666666668,2.0,360861.84
CUST03969,13,23845.66,1834.2815384615385,7.0,122634.82285714286
CUST03970,11,22953.18,2086.652727272727,6.0,137719.08
CUST03971,5,8038.19,1607.638,5.0,57874.968
CUST03972,10,14011.16,1401.116,10.0,50440.176
CUST03973,9,12630.02,1403.3355555555556,1.0,454680.72
CUST03974,9,10580.05,1175.5611111111111,1.0,380881.8
CUST03975,10,10524.99,1052.499,2.0,189449.82
CUST03976,13,21027.1,1617.4692307692308,11.0,68815.96363636364
CUST03977,12,18681.44,1556.7866666666666,4.0,168132.96
CUST03978,12,14924.55,1243.7125,7.0,76754.82857142857
CUST03979,7,6172.69,881.8128571428572,9.0,24690.76
CUST03980,6,8029.42,1338.2366666666667,10.0,28905.912
CUST03981,9,8809.68,978.8533333333334,3.0,105716.16
CUST03982,10,7357.69,735.769,11.0,24079.712727272727
CUST03983,14,21210.55,1515.0392857142858,4.0,190894.95
CUST03984,7,8110.28,1158.6114285714286,8.0,36496.26
CUST03985,10,10584.83,1058.483,7.0,54436.26857142857
CUST03986,10,13491.15,1349.115,11.0,44152.854545454546
CUST03987,9,16654.75,1850.5277777777778,0.0,16654.75
CUST03988,10,16015.24,1601.524,0.0,16015.24
CUST03989,6,12627.8,2104.633333333333,1.0,454600.8
CUST03990,8,8647.47,1080.93375,7.0,44472.70285714286
CUST03991,13,16513.0,1270.2307692307693,3.0,198156.0
CUST03992,3,1773.34,591.1133333333333,7.0,9120.034285714286
CUST03993,8,6541.22,817.6525,8.0,29435.49
CUST03994,10,13135.78,1313.578,10.0,47288.808
CUST03995,10,14594.21,1459.421,8.0,65673.945
CUST03996,6,12486.18,2081.03,10.0,44950.248
CUST03997,11,14622.59,1329.3263636363636,6.0,87735.54
CUST03998,12,13362.44,1113.5366666666666,6.0,80174.64
CUST03999,15,17835.51,1189.034,4.0,160519.59
CUST04000,11,9513.56,864.8690909090909,5.0,68497.632
CUST04001,13,17479.8,1344.6,2.0,314636.4
CUST04002,8,13001.96,1625.245,1.0,468070.56
CUST04003,15,17262.78,1150.852,1.0,621460.08
CUST04004,2,5867.13,2933.565,3.0,70405.56
CUST04005,11,14392.08,1308.370909090909,0.0,14392.08
CUST04006,9,18283.09,2031.4544444444443,8.0,82273.905
CUST04007,9,8365.34,929.4822222222223,1.0,301152.24
CUST04008,12,14682.42,1223.535,1.0,528567.12
CUST04009,14,19492.09,1392.2921428571428,5.0,140343.048
CUST04010,15,12194.16,812.944,7.0,62712.822857142855
CUST04011,11,10529.47,957.2245454545455,2.0,189530.46
CUST04012,5,4482.85,896.57,4.0,40345.65
CUST04013,7,6161.17,880.1671428571428,5.0,44360.424
CUST04014,8,12136.56,1517.07,6.0,72819.36
CUST04015,11,13221.44,1201.949090909091,7.0,67995.97714285714
CUST04016,14,17796.03,1271.145,7.0,91522.44
CUST04017,16,19283.1,1205.19375,3.0,231397.2
CUST04018,10,11849.03,1184.903,1.0,426565.08
CUST04019,13,21023.43,1617.186923076923,2.0,378421.74
CUST04020,16,26616.15,1663.509375,0.0,26616.15
CUST04021,19,19314.37,1016.5457894736842,1.0,695317.32
CUST04022,10,14088.72,1408.872,1.0,507193.92
CUST04023,9,13526.52,1502.9466666666667,10.0,48695.472
CUST04024,15,22820.03,1521.3353333333334,10.0,82152.108
CUST04025,7,3427.93,489.70428571428573,6.0,20567.58
CUST04026,14,13935.14,995.3671428571429,11.0,45605.91272727273
CUST04027,11,13913.75,1264.8863636363637,2.0,250447.5
CUST04028,15,19153.74,1276.916,0.0,19153.74
CUST04029,12,8692.44,724.37,3.0,104309.28
CUST04030,2,1892.51,946.255,0.0,1892.51
CUST04031,10,8952.12,895.212,4.0,80569.08
CUST04032,14,16910.79,1207.9135714285715,8.0,76098.555
CUST04033,13,14871.58,1143.9676923076922,5.0,107075.376
CUST04034,11,20160.96,1832.8145454545454,5.0,145158.912
CUST04035,12,13871.38,1155.9483333333333,10.0,49936.968
CUST04036,11,12948.24,1177.1127272727272,0.0,12948.24
CUST04037,9,18935.74,2103.971111111111,7.0,97383.80571428571
CUST04038,10,7758.42,775.842,5.0,55860.624
CUST04039,16,26003.92,1625.245,4.0,234035.28
CUST04040,10,17192.79,1719.279,9.0,68771.16
CUST04041,9,9873.83,1097.0922222222223,3.0,118485.96
CUST04042,11,9248.76,840.7963636363636,1.0,332955.36
CUST04043,13,20416.32,1570.486153846154,10.0,73498.752
CUST04044,11,15598.09,1418.0081818181818,5.0,112306.248
CUST04045,11,18882.91,1716.628181818182,2.0,339892.38
CUST04046,5,5152.57,1030.514,1.0,185492.52
CUST04047,14,21653.7,1546.692857142857,7.0,111361.88571428572
CUST04048,9,10666.0,1185.111111111111,11.0,34906.90909090909
CUST04049,6,7850.15,1308.3583333333333,2.0,141302.7
CUST04050,7,7857.37,1122.4814285714285,2.0,141432.66
CUST04051,6,9047.32,1507.8866666666668,0.0,9047.32
CUST04052,5,6783.27,1356.654,1.0,244197.72
CUST04053,9,12096.79,1344.0877777777778,7.0,62212.06285714286
CUST04054,14,21810.76,1557.9114285714286,2.0,392593.68
CUST04055,18,23936.9,1329.8277777777778,2.0,430864.2
CUST04056,10,15706.89,1570.689,10.0,56544.804
CUST04057,7,15213.95,2173.4214285714284,1.0,547702.2
CUST04058,17,22312.92,1312.524705882353,2.0,401632.56
CUST04059,18,32041.22,1780.0677777777778,7.0,164783.41714285716
CUST04060,14,22180.85,1584.3464285714285,0.0,22180.85
CUST04061,9,6999.08,777.6755555555555,7.0,35995.26857142857
CUST04062,9,13527.26,1503.0288888888888,1.0,486981.36
CUST04063,12,13107.84,1092.32,7.0,67411.74857142857
CUST04064,8,10696.97,1337.12125,8.0,48136.365
CUST04065,8,11609.57,1451.19625,1.0,417944.52
CUST04066,12,21938.86,1828.2383333333332,6.0,131633.16
CUST04067,7,7142.11,1020.3014285714286,8.0,32139.495
CUST04068,8,10205.77,1275.72125,5.0,73481.544
CUST04069,13,15392.26,1184.02,2.0,277060.68
CUST04070,10,14851.38,1485.138,3.0,178216.56
CUST04071,8,9246.91,1155.86375,6.0,55481.46
CUST04072,11,18515.21,1683.2009090909091,0.0,18515.21
CUST04073,11,10790.6,980.9636363636364,9.0,43162.4
CUST04074,7,11709.13,1672.7328571428573,5.0,84305.736
CUST04075,7,9460.2,1351.4571428571428,11.0,30960.654545454545
CUST04076,11,14151.67,1286.5154545454545,6.0,84910.02
CUST04077,11,14560.39,1323.6718181818183,3.0,174724.68
CUST04078,14,22064.73,1576.0521428571428,9.0,88258.92
CUST04079,5,8916.13,1783.226,2.0,160490.34
CUST04080,13,11664.66,897.2815384615385,5.0,83985.552
CUST04081,13,16041.04,1233.9261538461537,1.0,577477.44
CUST04082,8,14634.56,1829.32,10.0,52684.416
CUST04083,11,13055.13,1186.83,1.0,469984.68
CUST04084,9,5865.47,651.7188888888888,0.0,5865.47
CUST04085,8,12031.27,1503.90875,7.0,61875.102857142854
CUST04086,12,11880.74,990.0616666666666,3.0,142568.88
CUST04087,11,12137.25,1103.3863636363637,7.0,62420.142857142855
CUST04088,4,7935.91,1983.9775,9.0,31743.64
CUST04089,11,11177.27,1016.1154545454546,2.0,201190.86
CUST04090,6,8112.73,1352.1216666666667,3.0,97352.76
CUST04091,9,19915.08,2212.786666666667,1.0,716942.88
CUST04092,14,15836.23,1131.1592857142857,11.0,51827.66181818182
CUST04093,17,26058.71,1532.865294117647,4.0,234528.39
CUST04094,9,12040.01,1337.7788888888888,1.0,433440.36
CUST04095,11,18040.38,1640.0345454545454,0.0,18040.38
CUST04096,5,2576.65,515.33,6.0,15459.9
CUST04097,6,10606.43,1767.7383333333332,8.0,47728.935
CUST04098,12,19523.72,1626.9766666666667,9.0,78094.88
CUST04099,7,7181.65,1025.95,0.0,7181.65
CUST04100,7,13433.97,1919.1385714285714,4.0,120905.73
CUST04101,13,16252.03,1250.1561538461538,3.0,195024.36
CUST04102,11,13422.27,1220.2063636363637,0.0,13422.27
CUST04103,9,12276.39,1364.0433333333333,1.0,441950.04
CUST04104,12,18633.75,1552.8125,11.0,60983.181818181816
CUST04105,10,13567.33,1356.733,2.0,244211.94
