transaction_id,invoice_no,customer_id,customer_name,country,product_id,product_name,category,quantity,transaction_date,total_amount,year,month,day,day_of_week
95691,INV00045662,CUST00802,Customer 802,USA,PROD00156,Product 156,Electronics,1,2023-10-20,372.7,2023.0,10.0,20.0,Friday   
95692,INV00045663,CUST02563,Customer 2563,USA,PROD00058,Product 58,Food & Beverages,1,2024-09-28,253.25,2024.0,9.0,28.0,Saturday 
95693,INV00045664,CUST02179,Customer 2179,USA,PROD00153,Product 153,Beauty,2,2022-11-29,222.52,2022.0,11.0,29.0,Tuesday  
95694,INV00045665,CUST02861,Customer 2861,France,PROD00184,Product 184,Home & Garden,4,2024-08-30,1197.72,2024.0,8.0,30.0,Friday   
95695,INV00045666,CUST02653,Customer 2653,France,PROD00164,Product 164,Home & Garden,5,2023-09-07,1110.0,2023.0,9.0,7.0,Thursday 
95696,INV00045667,CUST04047,Customer 4047,Germany,PROD00183,Product 183,Food & Beverages,3,2023-02-01,901.68,2023.0,2.0,1.0,Wednesday
95697,INV00045668,CUST03040,Customer 3040,Germany,PROD00018,Product 18,Clothing,2,2024-10-28,150.74,2024.0,10.0,28.0,Monday   
95698,INV00045669,CUST01632,Customer 1632,Germany,PROD00200,Product 200,Electronics,9,2024-11-28,3607.74,2024.0,11.0,28.0,Thursday 
95699,INV00045670,CUST03503,Customer 3503,USA,PROD00090,Product 90,Food & Beverages,8,2024-04-01,2420.4,2024.0,4.0,1.0,Monday   
95700,INV00045671,CUST01126,Customer 1126,France,PROD00128,Product 128,Toys,9,2023-06-29,3039.03,2023.0,6.0,29.0,Thursday 
95701,INV00045672,CUST02770,Customer 2770,Germany,PROD00115,Product 115,Sports,8,2023-10-20,721.52,2023.0,10.0,20.0,Friday   
95702,INV00045673,CUST02870,Customer 2870,Canada,PROD00075,Product 75,Food & Beverages,3,2024-05-24,914.16,2024.0,5.0,24.0,Friday   
95703,INV00045674,CUST04454,Customer 4454,Australia,PROD00084,Product 84,Toys,1,2024-07-05,491.11,2024.0,7.0,5.0,Friday   
95704,INV00045675,CUST01070,Customer 1070,Canada,PROD00105,Product 105,Electronics,3,2024-10-16,786.75,2024.0,10.0,16.0,Wednesday
95705,INV00045676,CUST04222,Customer 4222,Germany,PROD00110,Product 110,Toys,7,2024-02-16,2220.4,2024.0,2.0,16.0,Friday   
95706,INV00045677,CUST00193,Customer 193,Australia,PROD00017,Product 17,Electronics,1,2023-11-13,30.69,2023.0,11.0,13.0,Monday   
95707,INV00045678,CUST03547,Customer 3547,Germany,PROD00155,Product 155,Sports,9,2023-05-28,2263.77,2023.0,5.0,28.0,Sunday   
95708,INV00045679,CUST03286,Customer 3286,India,PROD00036,Product 36,Sports,8,2024-08-18,2479.04,2024.0,8.0,18.0,Sunday   
95709,INV00045680,CUST02844,Customer 2844,Germany,PROD00007,Product 7,Sports,3,2023-10-08,681.48,2023.0,10.0,8.0,Sunday   
95710,INV00045681,CUST00605,Customer 605,India,PROD00166,Product 166,Beauty,1,2023-07-11,118.44,2023.0,7.0,11.0,Tuesday  
95711,INV00045682,CUST01327,Customer 1327,Australia,PROD00010,Product 10,Books,6,2024-03-25,321.78,2024.0,3.0,25.0,Monday   
95712,INV00045683,CUST00916,Customer 916,USA,PROD00024,Product 24,Clothing,4,2023-11-04,1348.68,2023.0,11.0,4.0,Saturday 
95713,INV00045684,CUST03672,Customer 3672,UK,PROD00023,Product 23,Toys,10,2024-03-21,3835.4,2024.0,3.0,21.0,Thursday 
95714,INV00045685,CUST01259,Customer 1259,UK,PROD00149,Product 149,Sports,9,2023-05-30,1027.26,2023.0,5.0,30.0,Tuesday  
95715,INV00045686,CUST01333,Customer 1333,USA,PROD00076,Product 76,Toys,6,2022-09-28,763.98,2022.0,9.0,28.0,Wednesday
95716,INV00045687,CUST02147,Customer 2147,France,PROD00180,Product 180,Toys,10,2023-09-30,1806.6,2023.0,9.0,30.0,Saturday 
95717,INV00045688,CUST03825,Customer 3825,France,PROD00074,Product 74,Home & Garden,1,2023-08-28,439.6,2023.0,8.0,28.0,Monday   
95718,INV00045689,CUST04586,Customer 4586,Canada,PROD00039,Product 39,Books,10,2023-07-12,2817.0,2023.0,7.0,12.0,Wednesday
95719,INV00045690,CUST02923,Customer 2923,UK,PROD00178,Product 178,Home & Garden,1,2024-07-04,43.19,2024.0,7.0,4.0,Thursday 
95720,INV00045691,CUST04064,Customer 4064,Germany,PROD00041,Product 41,Food & Beverages,2,2023-01-26,709.14,2023.0,1.0,26.0,Thursday 
95721,INV00045692,CUST01525,Customer 1525,India,PROD00066,Product 66,Toys,9,2023-10-02,770.31,2023.0,10.0,2.0,Monday   
95722,INV00045693,CUST03994,Customer 3994,Germany,PROD00163,Product 163,Food & Beverages,4,2024-06-08,1035.2,2024.0,6.0,8.0,Saturday 
95723,INV00045694,CUST03529,Customer 3529,UK,PROD00128,Product 128,Toys,7,2024-07-22,2363.69,2024.0,7.0,22.0,Monday   
95724,INV00045695,CUST03307,Customer 3307,India,PROD00005,Product 5,Electronics,3,2024-02-06,270.54,2024.0,2.0,6.0,Tuesday  
95725,INV00045696,CUST03324,Customer 3324,UK,PROD00181,Product 181,Clothing,3,2022-11-22,645.78,2022.0,11.0,22.0,Tuesday  
95726,INV00045697,CUST04975,Customer 4975,India,PROD00078,Product 78,Books,3,2024-01-17,139.62,2024.0,1.0,17.0,Wednesday
95727,INV00045698,CUST02933,Customer 2933,France,PROD00014,Product 14,Books,5,2022-07-01,2129.9,2022.0,7.0,1.0,Friday   
95728,INV00045699,CUST03776,Customer 3776,Germany,PROD00135,Product 135,Food & Beverages,2,2024-10-31,454.6,2024.0,10.0,31.0,Thursday 
95729,INV00045700,CUST01688,Customer 1688,India,PROD00156,Product 156,Electronics,4,2022-12-30,1490.8,2022.0,12.0,30.0,Friday   
95730,INV00045701,CUST02010,Customer 2010,India,PROD00046,Product 46,Home & Garden,1,2024-05-02,243.72,2024.0,5.0,2.0,Thursday 
95731,INV00045702,CUST04972,Customer 4972,India,PROD00199,Product 199,Toys,8,2023-04-25,856.64,2023.0,4.0,25.0,Tuesday  
95732,INV00045703,CUST00016,Customer 16,Germany,PROD00088,Product 88,Home & Garden,2,2024-11-20,783.18,2024.0,11.0,20.0,Wednesday
95733,INV00045704,CUST03507,Customer 3507,France,PROD00050,Product 50,Home & Garden,6,2024-12-21,2858.82,2024.0,12.0,21.0,Saturday 
95734,INV00045705,CUST03089,Customer 3089,Australia,PROD00156,Product 156,Electronics,9,2024-07-10,3354.3,2024.0,7.0,10.0,Wednesday
95735,INV00045706,CUST03553,Customer 3553,Germany,PROD00102,Product 102,Home & Garden,3,2024-03-13,296.88,2024.0,3.0,13.0,Wednesday
95736,INV00045707,CUST04035,Customer 4035,Canada,PROD00006,Product 6,Clothing,1,2023-09-24,486.35,2023.0,9.0,24.0,Sunday   
95737,INV00045708,CUST02770,Customer 2770,Germany,PROD00033,Product 33,Beauty,4,2024-08-27,1568.68,2024.0,8.0,27.0,Tuesday  
95738,INV00045709,CUST04942,Customer 4942,Australia,PROD00059,Product 59,Sports,7,2023-01-03,280.63,2023.0,1.0,3.0,Tuesday  
95739,INV00045710,CUST02662,Customer 2662,Germany,PROD00162,Product 162,Beauty,7,2022-12-28,2866.78,2022.0,12.0,28.0,Wednesday
95740,INV00045711,CUST02792,Customer 2792,UK,PROD00079,Product 79,Beauty,5,2023-07-29,850.3,2023.0,7.0,29.0,Saturday 
95741,INV00045712,CUST02974,Customer 2974,Australia,PROD00166,Product 166,Beauty,7,2023-05-08,829.08,2023.0,5.0,8.0,Monday   
95742,INV00045713,CUST01972,Customer 1972,USA,PROD00072,Product 72,Electronics,2,2024-05-10,935.64,2024.0,5.0,10.0,Friday   
95743,INV00045714,CUST03177,Customer 3177,Canada,PROD00178,Product 178,Home & Garden,5,2024-02-22,215.95,2024.0,2.0,22.0,Thursday 
95744,INV00045715,CUST01025,Customer 1025,Australia,PROD00036,Product 36,Sports,1,2024-09-04,309.88,2024.0,9.0,4.0,Wednesday
95745,INV00045716,CUST02008,Customer 2008,Germany,PROD00030,Product 30,Clothing,9,2022-12-08,1770.12,2022.0,12.0,8.0,Thursday 
95746,INV00045717,CUST00102,Customer 102,Australia,PROD00189,Product 189,Electronics,1,2022-05-06,249.28,2022.0,5.0,6.0,Friday   
95747,INV00045718,CUST04283,Customer 4283,Australia,PROD00090,Product 90,Food & Beverages,1,2023-08-21,302.55,2023.0,8.0,21.0,Monday   
95748,INV00045719,CUST00181,Customer 181,India,PROD00072,Product 72,Electronics,9,2023-12-30,4210.38,2023.0,12.0,30.0,Saturday 
95749,INV00045720,CUST01396,Customer 1396,France,PROD00170,Product 170,Food & Beverages,8,2023-08-05,847.92,2023.0,8.0,5.0,Saturday 
95750,INV00045721,CUST03129,Customer 3129,India,PROD00044,Product 44,Home & Garden,10,2024-06-11,2176.5,2024.0,6.0,11.0,Tuesday  
95751,INV00045722,CUST00552,Customer 552,USA,PROD00113,Product 113,Toys,8,2024-08-08,610.0,2024.0,8.0,8.0,Thursday 
95752,INV00045723,CUST02344,Customer 2344,Germany,PROD00051,Product 51,Sports,7,2023-12-10,820.61,2023.0,12.0,10.0,Sunday   
95753,INV00045724,CUST04930,Customer 4930,UK,PROD00190,Product 190,Home & Garden,3,2023-05-20,435.72,2023.0,5.0,20.0,Saturday 
95754,INV00045725,CUST02387,Customer 2387,Germany,PROD00039,Product 39,Books,9,2023-06-08,2535.3,2023.0,6.0,8.0,Thursday 
95755,INV00045726,CUST01313,Customer 1313,Germany,PROD00171,Product 171,Beauty,1,2023-05-09,328.73,2023.0,5.0,9.0,Tuesday  
95756,INV00045727,CUST00767,Customer 767,France,PROD00121,Product 121,Books,10,2023-09-13,505.9,2023.0,9.0,13.0,Wednesday
95757,INV00045728,CUST04299,Customer 4299,Germany,PROD00078,Product 78,Books,8,2024-08-29,372.32,2024.0,8.0,29.0,Thursday 
95758,INV00045729,CUST03024,Customer 3024,Canada,PROD00023,Product 23,Toys,9,2022-04-10,3451.86,2022.0,4.0,10.0,Sunday   
95759,INV00045730,CUST02323,Customer 2323,Germany,PROD00109,Product 109,Books,6,2023-03-15,2228.28,2023.0,3.0,15.0,Wednesday
95760,INV00045731,CUST04552,Customer 4552,France,PROD00060,Product 60,Sports,1,2022-08-20,159.87,2022.0,8.0,20.0,Saturday 
95761,INV00045732,CUST00631,Customer 631,India,PROD00117,Product 117,Electronics,2,2022-12-13,77.66,2022.0,12.0,13.0,Tuesday  
95762,INV00045733,CUST02529,Customer 2529,France,PROD00186,Product 186,Toys,3,2024-11-27,509.55,2024.0,11.0,27.0,Wednesday
95763,INV00045734,CUST01552,Customer 1552,Australia,PROD00161,Product 161,Electronics,4,2023-01-08,1725.4,2023.0,1.0,8.0,Sunday   
95764,INV00045735,CUST00609,Customer 609,UK,PROD00184,Product 184,Home & Garden,4,2024-06-10,1197.72,2024.0,6.0,10.0,Monday   
95765,INV00045736,CUST03713,Customer 3713,India,PROD00015,Product 15,Electronics,4,2024-10-25,702.32,2024.0,10.0,25.0,Friday   
95766,INV00045737,CUST02169,Customer 2169,USA,PROD00069,Product 69,Sports,8,2024-11-13,1587.12,2024.0,11.0,13.0,Wednesday
95767,INV00045738,CUST01957,Customer 1957,India,PROD00104,Product 104,Electronics,8,2023-09-20,849.6,2023.0,9.0,20.0,Wednesday
95768,INV00045739,CUST03559,Customer 3559,UK,PROD00192,Product 192,Clothing,3,2024-12-24,605.22,2024.0,12.0,24.0,Tuesday  
95769,INV00045740,CUST02750,Customer 2750,Germany,PROD00038,Product 38,Sports,9,2023-12-21,479.43,2023.0,12.0,21.0,Thursday 
95770,INV00045741,CUST00840,Customer 840,USA,PROD00171,Product 171,Beauty,7,2024-08-31,2301.11,2024.0,8.0,31.0,Saturday 
95771,INV00045742,CUST01194,Customer 1194,Canada,PROD00025,Product 25,Home & Garden,4,2022-08-30,881.96,2022.0,8.0,30.0,Tuesday  
95772,INV00045743,CUST03818,Customer 3818,France,PROD00131,Product 131,Sports,5,2023-08-18,642.55,2023.0,8.0,18.0,Friday   
95773,INV00045744,CUST01205,Customer 1205,India,PROD00079,Product 79,Beauty,10,2023-06-22,1700.6,2023.0,6.0,22.0,Thursday 
95774,INV00045745,CUST04955,Customer 4955,USA,PROD00114,Product 114,Beauty,5,2022-04-05,1498.5,2022.0,4.0,5.0,Tuesday  
95775,INV00045746,CUST01575,Customer 1575,Australia,PROD00130,Product 130,Beauty,10,2024-02-16,2652.5,2024.0,2.0,16.0,Friday   
95776,INV00045747,CUST02499,Customer 2499,India,PROD00004,Product 4,Beauty,4,2024-02-01,1422.8,2024.0,2.0,1.0,Thursday 
95777,INV00045748,CUST04963,Customer 4963,Australia,PROD00181,Product 181,Clothing,9,2022-10-06,1937.34,2022.0,10.0,6.0,Thursday 
95778,INV00045749,CUST02253,Customer 2253,UK,PROD00160,Product 160,Beauty,7,2022-11-07,2831.92,2022.0,11.0,7.0,Monday   
95779,INV00045750,CUST01173,Customer 1173,Australia,PROD00200,Product 200,Electronics,2,2023-05-07,801.72,2023.0,5.0,7.0,Sunday   
95780,INV00045751,CUST02836,Customer 2836,India,PROD00139,Product 139,Books,8,2023-08-27,66.48,2023.0,8.0,27.0,Sunday   
95781,INV00045752,CUST03079,Customer 3079,Canada,PROD00105,Product 105,Electronics,7,2024-06-27,1835.75,2024.0,6.0,27.0,Thursday 
95782,INV00045753,CUST02642,Customer 2642,Canada,PROD00083,Product 83,Clothing,5,2023-03-21,969.05,2023.0,3.0,21.0,Tuesday  
95783,INV00045754,CUST00841,Customer 841,India,PROD00172,Product 172,Sports,1,2023-07-03,410.09,2023.0,7.0,3.0,Monday   
95784,INV00045755,CUST00326,Customer 326,UK,PROD00138,Product 138,Toys,7,2023-08-21,3288.81,2023.0,8.0,21.0,Monday   
95785,INV00045756,CUST00274,Customer 274,Canada,PROD00077,Product 77,Beauty,6,2024-01-28,1086.9,2024.0,1.0,28.0,Sunday   
95786,INV00045757,CUST02304,Customer 2304,UK,PROD00074,Product 74,Home & Garden,8,2024-04-24,3516.8,2024.0,4.0,24.0,Wednesday
95787,INV00045758,CUST04363,Customer 4363,France,PROD00035,Product 35,Food & Beverages,8,2023-07-07,3198.32,2023.0,7.0,7.0,Friday   
95788,INV00045759,CUST02202,Customer 2202,USA,PROD00023,Product 23,Toys,4,2022-11-25,1534.16,2022.0,11.0,25.0,Friday   
95789,INV00045760,CUST02774,Customer 2774,Australia,PROD00126,Product 126,Clothing,7,2024-04-02,1988.07,2024.0,4.0,2.0,Tuesday  
95790,INV00045761,CUST03991,Customer 3991,Canada,PROD00052,Product 52,Books,4,2023-09-21,1761.08,2023.0,9.0,21.0,Thursday 
95791,INV00045762,CUST03883,Customer 3883,Germany,PROD00049,Product 49,Home & Garden,6,2023-04-24,2151.78,2023.0,4.0,24.0,Monday   
95792,INV00045763,CUST02825,Customer 2825,USA,PROD00175,Product 175,Food & Beverages,10,2024-04-06,196.0,2024.0,4.0,6.0,Saturday 
95793,INV00045764,CUST02568,Customer 2568,India,PROD00069,Product 69,Sports,5,2024-04-26,991.95,2024.0,4.0,26.0,Friday   
95794,INV00045765,CUST03315,Customer 3315,UK,PROD00013,Product 13,Clothing,3,2023-02-06,200.82,2023.0,2.0,6.0,Monday   
95795,INV00045766,CUST00407,Customer 407,USA,PROD00079,Product 79,Beauty,4,2023-05-06,680.24,2023.0,5.0,6.0,Saturday 
95796,INV00045767,CUST00453,Customer 453,USA,PROD00073,Product 73,Food & Beverages,4,2023-07-28,872.48,2023.0,7.0,28.0,Friday   
95797,INV00045768,CUST00476,Customer 476,Canada,PROD00083,Product 83,Clothing,7,2023-03-13,1356.67,2023.0,3.0,13.0,Monday   
95798,INV00045769,CUST04761,Customer 4761,USA,PROD00038,Product 38,Sports,1,2023-05-14,53.27,2023.0,5.0,14.0,Sunday   
95799,INV00045770,CUST00139,Customer 139,USA,PROD00048,Product 48,Clothing,9,2023-11-22,4328.55,2023.0,11.0,22.0,Wednesday
95800,INV00045771,CUST01176,Customer 1176,Australia,PROD00042,Product 42,Home & Garden,6,2022-10-01,1616.82,2022.0,10.0,1.0,Saturday 
95801,INV00045772,CUST01383,Customer 1383,UK,PROD00119,Product 119,Sports,2,2022-10-24,698.84,2022.0,10.0,24.0,Monday   
95802,INV00045773,CUST00147,Customer 147,Australia,PROD00134,Product 134,Home & Garden,6,2022-12-19,377.7,2022.0,12.0,19.0,Monday   
95803,INV00045774,CUST02987,Customer 2987,India,PROD00142,Product 142,Beauty,7,2024-05-25,1329.37,2024.0,5.0,25.0,Saturday 
95804,INV00045775,CUST03427,Customer 3427,UK,PROD00019,Product 19,Clothing,1,2023-02-17,110.63,2023.0,2.0,17.0,Friday   
95805,INV00045776,CUST00685,Customer 685,Germany,PROD00080,Product 80,Electronics,5,2023-10-15,1701.9,2023.0,10.0,15.0,Sunday   
95806,INV00045777,CUST00331,Customer 331,UK,PROD00077,Product 77,Beauty,7,2023-01-09,1268.05,2023.0,1.0,9.0,Monday   
95807,INV00045778,CUST00963,Customer 963,France,PROD00010,Product 10,Books,5,2023-06-22,268.15,2023.0,6.0,22.0,Thursday 
95808,INV00045779,CUST00923,Customer 923,Australia,PROD00149,Product 149,Sports,9,2022-11-07,1027.26,2022.0,11.0,7.0,Monday   
95809,INV00045780,CUST02723,Customer 2723,Canada,PROD00004,Product 4,Beauty,6,2024-07-01,2134.2,2024.0,7.0,1.0,Monday   
95810,INV00045781,CUST00793,Customer 793,France,PROD00001,Product 1,Toys,9,2023-06-04,623.88,2023.0,6.0,4.0,Sunday   
95811,INV00045782,CUST00570,Customer 570,India,PROD00058,Product 58,Food & Beverages,4,2024-11-08,1013.0,2024.0,11.0,8.0,Friday   
95812,INV00045783,CUST03190,Customer 3190,India,PROD00187,Product 187,Beauty,2,2023-12-17,886.12,2023.0,12.0,17.0,Sunday   
95813,INV00045784,CUST01832,Customer 1832,USA,PROD00025,Product 25,Home & Garden,5,2023-11-30,1102.45,2023.0,11.0,30.0,Thursday 
95814,INV00045785,CUST01415,Customer 1415,Germany,PROD00150,Product 150,Toys,7,2023-11-09,2549.61,2023.0,11.0,9.0,Thursday 
95815,INV00045786,CUST01286,Customer 1286,Canada,PROD00143,Product 143,Home & Garden,10,2024-01-24,299.9,2024.0,1.0,24.0,Wednesday
95816,INV00045787,CUST00820,Customer 820,India,PROD00174,Product 174,Sports,7,2022-08-18,3193.4,2022.0,8.0,18.0,Thursday 
95817,INV00045788,CUST02154,Customer 2154,France,PROD00046,Product 46,Home & Garden,1,2024-03-09,243.72,2024.0,3.0,9.0,Saturday 
95818,INV00045789,CUST03559,Customer 3559,UK,PROD00035,Product 35,Food & Beverages,2,2023-12-10,799.58,2023.0,12.0,10.0,Sunday   
95819,INV00045790,CUST03983,Customer 3983,India,PROD00165,Product 165,Toys,8,2024-04-29,3985.2,2024.0,4.0,29.0,Monday   
95820,INV00045791,CUST03338,Customer 3338,France,PROD00157,Product 157,Food & Beverages,9,2024-08-14,1502.01,2024.0,8.0,14.0,Wednesday
95821,INV00045792,CUST04817,Customer 4817,USA,PROD00123,Product 123,Beauty,9,2022-05-13,2903.49,2022.0,5.0,13.0,Friday   
95822,INV00045793,CUST01981,Customer 1981,India,PROD00194,Product 194,Electronics,10,2024-01-22,1304.1,2024.0,1.0,22.0,Monday   
95823,INV00045794,CUST03154,Customer 3154,France,PROD00010,Product 10,Books,3,2023-03-07,160.89,2023.0,3.0,7.0,Tuesday  
95824,INV00045795,CUST03422,Customer 3422,Canada,PROD00072,Product 72,Electronics,5,2024-11-23,2339.1,2024.0,11.0,23.0,Saturday 
95825,INV00045796,CUST03292,Customer 3292,Australia,PROD00165,Product 165,Toys,9,2023-02-23,4483.35,2023.0,2.0,23.0,Thursday 
95826,INV00045797,CUST04704,Customer 4704,France,PROD00133,Product 133,Books,9,2024-08-25,820.53,2024.0,8.0,25.0,Sunday   
95827,INV00045798,CUST03879,Customer 3879,USA,PROD00080,Product 80,Electronics,7,2024-01-05,2382.66,2024.0,1.0,5.0,Friday   
95828,INV00045799,CUST01524,Customer 1524,USA,PROD00114,Product 114,Beauty,8,2024-12-12,2397.6,2024.0,12.0,12.0,Thursday 
95829,INV00045800,CUST02359,Customer 2359,India,PROD00199,Product 199,Toys,6,2023-01-05,642.48,2023.0,1.0,5.0,Thursday 
95830,INV00045801,CUST02331,Customer 2331,Australia,PROD00008,Product 8,Books,2,2024-02-05,167.44,2024.0,2.0,5.0,Monday   
95831,INV00045802,CUST01830,Customer 1830,India,PROD00141,Product 141,Books,4,2023-05-08,1257.92,2023.0,5.0,8.0,Monday   
95832,INV00045803,CUST00090,Customer 90,Australia,PROD00188,Product 188,Electronics,3,2022-07-08,584.19,2022.0,7.0,8.0,Friday   
95833,INV00045804,CUST03912,Customer 3912,USA,PROD00062,Product 62,Books,2,2022-10-14,852.18,2022.0,10.0,14.0,Friday   
95834,INV00045805,CUST03949,Customer 3949,India,PROD00137,Product 137,Beauty,10,2023-07-03,1104.8,2023.0,7.0,3.0,Monday   
95835,INV00045806,CUST00019,Customer 19,UK,PROD00016,Product 16,Clothing,2,2024-04-27,40.54,2024.0,4.0,27.0,Saturday 
95836,INV00045807,CUST00206,Customer 206,France,PROD00104,Product 104,Electronics,1,2024-11-14,106.2,2024.0,11.0,14.0,Thursday 
95837,INV00045808,CUST01512,Customer 1512,Australia,PROD00132,Product 132,Sports,3,2024-10-19,18.0,2024.0,10.0,19.0,Saturday 
95838,INV00045809,CUST02741,Customer 2741,USA,PROD00198,Product 198,Books,5,2022-10-12,1083.05,2022.0,10.0,12.0,Wednesday
95839,INV00045810,CUST00293,Customer 293,Germany,PROD00064,Product 64,Clothing,7,2024-12-30,2211.02,2024.0,12.0,30.0,Monday   
95840,INV00045811,CUST02505,Customer 2505,UK,PROD00179,Product 179,Toys,10,2023-10-13,4560.3,2023.0,10.0,13.0,Friday   
95841,INV00045812,CUST00532,Customer 532,UK,PROD00128,Product 128,Toys,9,2024-09-13,3039.03,2024.0,9.0,13.0,Friday   
95842,INV00045813,CUST02815,Customer 2815,Canada,PROD00178,Product 178,Home & Garden,6,2024-11-16,259.14,2024.0,11.0,16.0,Saturday 
95843,INV00045814,CUST02790,Customer 2790,Canada,PROD00058,Product 58,Food & Beverages,8,2024-10-02,2026.0,2024.0,10.0,2.0,Wednesday
95844,INV00045815,CUST04001,Customer 4001,USA,PROD00006,Product 6,Clothing,4,2023-03-18,1945.4,2023.0,3.0,18.0,Saturday 
95845,INV00045816,CUST00703,Customer 703,France,PROD00084,Product 84,Toys,3,2024-08-08,1473.33,2024.0,8.0,8.0,Thursday 
95846,INV00045817,CUST00746,Customer 746,France,PROD00183,Product 183,Food & Beverages,1,2022-01-28,300.56,2022.0,1.0,28.0,Friday   
95847,INV00045818,CUST00751,Customer 751,Canada,PROD00048,Product 48,Clothing,1,2024-04-27,480.95,2024.0,4.0,27.0,Saturday 
95848,INV00045819,CUST04044,Customer 4044,USA,PROD00151,Product 151,Clothing,4,2022-07-26,1242.16,2022.0,7.0,26.0,Tuesday  
95849,INV00045820,CUST04652,Customer 4652,USA,PROD00079,Product 79,Beauty,1,2023-12-15,170.06,2023.0,12.0,15.0,Friday   
95850,INV00045821,CUST00267,Customer 267,USA,PROD00125,Product 125,Electronics,7,2024-12-10,1328.32,2024.0,12.0,10.0,Tuesday  
95851,INV00045822,CUST01756,Customer 1756,UK,PROD00020,Product 20,Sports,9,2024-12-04,3008.25,2024.0,12.0,4.0,Wednesday
95852,INV00045823,CUST01232,Customer 1232,UK,PROD00136,Product 136,Home & Garden,5,2023-01-25,1540.35,2023.0,1.0,25.0,Wednesday
95853,INV00045824,CUST03502,Customer 3502,Canada,PROD00029,Product 29,Sports,4,2024-09-24,1023.2,2024.0,9.0,24.0,Tuesday  
95854,INV00045825,CUST02204,Customer 2204,France,PROD00154,Product 154,Beauty,10,2022-03-16,3341.7,2022.0,3.0,16.0,Wednesday
95855,INV00045826,CUST02161,Customer 2161,USA,PROD00168,Product 168,Toys,10,2022-04-28,3369.8,2022.0,4.0,28.0,Thursday 
95856,INV00045827,CUST02792,Customer 2792,UK,PROD00076,Product 76,Toys,8,2022-07-15,1018.64,2022.0,7.0,15.0,Friday   
95857,INV00045828,CUST00338,Customer 338,Australia,PROD00039,Product 39,Books,10,2024-03-16,2817.0,2024.0,3.0,16.0,Saturday 
95858,INV00045829,CUST03780,Customer 3780,UK,PROD00056,Product 56,Toys,7,2024-11-16,1131.83,2024.0,11.0,16.0,Saturday 
95859,INV00045830,CUST04811,Customer 4811,France,PROD00035,Product 35,Food & Beverages,7,2024-08-12,2798.53,2024.0,8.0,12.0,Monday   
95860,INV00045831,CUST03942,Customer 3942,Canada,PROD00171,Product 171,Beauty,5,2024-07-27,1643.65,2024.0,7.0,27.0,Saturday 
95861,INV00045832,CUST04445,Customer 4445,Canada,PROD00153,Product 153,Beauty,8,2023-07-18,890.08,2023.0,7.0,18.0,Tuesday  
95862,INV00045833,CUST04141,Customer 4141,Canada,PROD00029,Product 29,Sports,3,2022-10-09,767.4,2022.0,10.0,9.0,Sunday   
95863,INV00045834,CUST01398,Customer 1398,France,PROD00017,Product 17,Electronics,1,2023-12-21,30.69,2023.0,12.0,21.0,Thursday 
95864,INV00045835,CUST01723,Customer 1723,USA,PROD00091,Product 91,Home & Garden,5,2022-03-07,2476.15,2022.0,3.0,7.0,Monday   
95865,INV00045836,CUST02906,Customer 2906,USA,PROD00045,Product 45,Sports,6,2024-02-16,947.22,2024.0,2.0,16.0,Friday   
95866,INV00045837,CUST01756,Customer 1756,UK,PROD00091,Product 91,Home & Garden,1,2022-12-07,495.23,2022.0,12.0,7.0,Wednesday
95867,INV00045838,CUST04947,Customer 4947,USA,PROD00180,Product 180,Toys,6,2023-11-30,1083.96,2023.0,11.0,30.0,Thursday 
95868,INV00045839,CUST00574,Customer 574,Australia,PROD00136,Product 136,Home & Garden,5,2023-09-22,1540.35,2023.0,9.0,22.0,Friday   
95869,INV00045840,CUST01023,Customer 1023,Germany,PROD00157,Product 157,Food & Beverages,3,2022-05-30,500.67,2022.0,5.0,30.0,Monday   
95870,INV00045841,CUST00717,Customer 717,USA,PROD00005,Product 5,Electronics,3,2023-05-21,270.54,2023.0,5.0,21.0,Sunday   
95871,INV00045842,CUST02863,Customer 2863,India,PROD00180,Product 180,Toys,7,2023-06-14,1264.62,2023.0,6.0,14.0,Wednesday
95872,INV00045843,CUST02523,Customer 2523,France,PROD00100,Product 100,Clothing,6,2023-02-23,2937.48,2023.0,2.0,23.0,Thursday 
95873,INV00045844,CUST00789,Customer 789,Germany,PROD00044,Product 44,Home & Garden,3,2023-01-02,652.95,2023.0,1.0,2.0,Monday   
95874,INV00045845,CUST02359,Customer 2359,India,PROD00118,Product 118,Electronics,7,2024-11-06,1526.28,2024.0,11.0,6.0,Wednesday
95875,INV00045846,CUST02845,Customer 2845,Canada,PROD00200,Product 200,Electronics,8,2024-10-18,3206.88,2024.0,10.0,18.0,Friday   
95876,INV00045847,CUST02060,Customer 2060,USA,PROD00021,Product 21,Books,8,2024-11-27,663.04,2024.0,11.0,27.0,Wednesday
95877,INV00045848,CUST04179,Customer 4179,Australia,PROD00027,Product 27,Electronics,2,2023-11-17,318.86,2023.0,11.0,17.0,Friday   
95878,INV00045849,CUST04381,Customer 4381,Australia,PROD00132,Product 132,Sports,8,2023-05-05,48.0,2023.0,5.0,5.0,Friday   
95879,INV00045850,CUST02823,Customer 2823,Germany,PROD00116,Product 116,Beauty,7,2023-12-20,3241.91,2023.0,12.0,20.0,Wednesday
95880,INV00045851,CUST01483,Customer 1483,USA,PROD00194,Product 194,Electronics,1,2024-11-20,130.41,2024.0,11.0,20.0,Wednesday
