customer_id,recency,frequency,monetary,cluster,cluster_name,pca1,pca2
CUST03722,50,17,25724.1,0,Champions,2.994183375750032,0.7987893445909325
CUST03723,544,5,2633.83,3,Lost Customers,-4.19139804132384,3.4091525541037813
CUST03724,13,17,21718.45,0,Champions,2.6934994468726496,0.19746594728294234
CUST03725,16,11,9463.27,2,Potential Loyalists,0.04219091187400023,-0.9196100151294286
CUST03726,286,11,11006.14,4,Lost Customers,-0.9134750823558845,1.8062130742906661
CUST03727,60,15,19445.72,0,Champions,1.8231867299840647,0.382528723020805
CUST03728,72,14,22220.28,0,Champions,1.88113307487807,0.5976964484111611
CUST03729,127,5,8857.76,1,Low Spenders,-1.736280307326726,-0.2840230636585712
CUST03730,122,5,7645.59,1,Low Spenders,-1.8532336569076289,-0.40555818941479693
CUST03731,16,10,15084.19,2,Potential Loyalists,0.47422559347864196,-0.6505930387469505
CUST03732,87,11,8924.19,2,Potential Loyalists,-0.3165978011041963,-0.2595401032179668
CUST03733,66,8,12021.99,1,Low Spenders,-0.49846914706532003,-0.48366807487251656
CUST03734,3,11,6877.91,2,Potential Loyalists,-0.19746529771275886,-1.2016047962550158
CUST03735,24,9,7262.52,1,Low Spenders,-0.6565391005963226,-1.1105766828545633
CUST03736,5,14,11841.9,2,Potential Loyalists,0.9811496303385194,-0.6787891017572211
CUST03737,198,9,16587.52,4,Lost Customers,-0.3246783940358889,1.1461959439590468
CUST03738,27,17,23920.48,0,Champions,2.885356917447306,0.46620022622993335
CUST03739,25,6,7816.22,1,Low Spenders,-1.2200083702757125,-1.2728819996847796
CUST03740,255,5,4540.04,3,Lost Customers,-2.7637487555567573,0.7050947231639575
CUST03741,81,13,22638.15,0,Champions,1.6835417312135719,0.6421233480570729
CUST03742,36,15,19735.97,0,Champions,1.9567568647537341,0.16589178964339937
CUST03743,234,6,6273.68,3,Lost Customers,-2.271117983066732,0.6728019928417744
CUST03744,32,10,6797.12,1,Low Spenders,-0.5355779729814863,-0.9920631182854508
CUST03745,19,10,14687.86,2,Potential Loyalists,0.4165687445314061,-0.6451288254148522
CUST03746,38,10,13086.27,2,Potential Loyalists,0.15476328537336978,-0.5559806547643198
CUST03747,11,3,4248.38,1,Low Spenders,-2.18951663637215,-1.828911303644248
CUST03748,83,11,15420.38,2,Potential Loyalists,0.43919304395014575,0.09144610548147365
CUST03749,81,7,10955.79,1,Low Spenders,-0.8900317483866034,-0.4698213110094735
CUST03750,84,11,18814.15,2,Potential Loyalists,0.8210922684882284,0.3049425076271008
CUST03751,293,11,13144.67,4,Lost Customers,-0.6995145018294123,2.0028670712977052
CUST03752,76,9,7555.97,1,Low Spenders,-0.8410136879390016,-0.5858251951849042
CUST03753,175,15,18063.83,0,Champions,1.184174671614905,1.421114478601482
CUST03754,68,7,9132.29,1,Low Spenders,-1.0430157251729748,-0.706078088076801
CUST03755,92,9,11534.74,1,Low Spenders,-0.4554063652957432,-0.19091977305910438
CUST03756,97,9,12779.21,2,Potential Loyalists,-0.33477843886416897,-0.06744552787006716
CUST03757,84,10,17418.46,2,Potential Loyalists,0.45488940593839594,0.15271970681268518
CUST03758,18,8,14850.78,2,Potential Loyalists,0.02444556171847782,-0.7819666218255997
CUST03759,87,9,11035.23,1,Low Spenders,-0.4912846703441543,-0.26967059989930964
CUST03760,15,7,9557.03,1,Low Spenders,-0.7726473893997468,-1.1974658682034287
CUST03761,304,4,1027.83,3,Lost Customers,-3.576025239351542,0.9036839377304785
CUST03762,74,10,12379.53,2,Potential Loyalists,-0.07646348170628756,-0.24731655949340953
CUST03763,65,8,11422.32,1,Low Spenders,-0.5625004094219481,-0.5294216408813425
CUST03764,210,8,13120.1,4,Lost Customers,-0.9768445943540789,0.9866285387852896
CUST03765,53,8,10677.64,1,Low Spenders,-0.5969431084337596,-0.6911592458645611
CUST03766,119,9,15100.71,4,Lost Customers,-0.1628462968045156,0.28648175581766405
CUST03767,36,9,13462.2,2,Potential Loyalists,-0.0015138405810271852,-0.621350021958439
CUST03768,15,10,13701.89,2,Potential Loyalists,0.32115922026625643,-0.743331528647457
CUST03769,60,6,5703.82,1,Low Spenders,-1.606959037355114,-1.0583588039103657
CUST03770,17,7,4877.47,1,Low Spenders,-1.3133919807054426,-1.458896483354683
CUST03771,237,15,21351.64,0,Champions,1.298454532549193,2.223157173173414
CUST03772,60,8,13774.76,2,Potential Loyalists,-0.27392950551455963,-0.436956626656321
CUST03773,0,7,9676.41,1,Low Spenders,-0.6962224088028817,-1.336587676230543
CUST03774,26,8,14966.55,2,Potential Loyalists,0.00409930644349043,-0.6969957453171011
CUST03775,154,5,4000.06,1,Low Spenders,-2.40203054161244,-0.3123336769672964
CUST03776,40,10,17965.51,2,Potential Loyalists,0.7014659138880407,-0.2435519871180885
CUST03777,23,15,28065.13,0,Champions,2.9587799904050587,0.5391464769949028
CUST03778,90,8,17030.98,2,Potential Loyalists,-0.02917659978694155,0.05110691618699844
CUST03779,33,13,21757.88,0,Champions,1.7844989782713234,0.12115265486671724
CUST03780,31,13,21809.62,0,Champions,1.7987643051474784,0.10475368198224931
CUST03781,45,8,10683.57,1,Low Spenders,-0.5627517756749733,-0.768823904572033
CUST03782,112,7,8209.52,1,Low Spenders,-1.3323356391391603,-0.33236261561029795
CUST03783,128,8,6819.62,1,Low Spenders,-1.3500660318286593,-0.1913304275472639
CUST03784,165,9,9868.02,4,Lost Customers,-0.9508590811141002,0.42095782388041914
CUST03785,25,13,17350.71,2,Potential Loyalists,1.316638450358345,-0.22145095024758238
CUST03786,16,15,21493.11,0,Champions,2.240447901467342,0.07632942691741322
CUST03787,334,11,16253.43,4,Lost Customers,-0.5176227133635105,2.589356316876582
CUST03788,56,4,2727.06,1,Low Spenders,-2.3436959746184103,-1.4129439624338889
CUST03789,15,13,14692.95,2,Potential Loyalists,1.0561769608410063,-0.4785344914816085
CUST03790,25,10,17649.82,2,Potential Loyalists,0.7283955957102433,-0.40879307352394323
CUST03791,66,10,12402.13,2,Potential Loyalists,-0.040375703247789586,-0.3239804404626472
CUST03792,157,8,13143.17,4,Lost Customers,-0.7521718401167389,0.47112663783583203
CUST03793,46,8,6349.39,1,Low Spenders,-1.0600149713581322,-1.0192723327916011
CUST03794,80,15,8300.89,2,Potential Loyalists,0.4715146296395127,-0.0914956668293826
CUST03795,4,12,20036.84,0,Champions,1.5027810839382776,-0.33342732953853177
CUST03796,349,13,16786.11,4,Lost Customers,-0.1050195462036943,2.9044903833435995
CUST03797,79,11,16885.21,2,Potential Loyalists,0.6225963043792836,0.14037634051309422
CUST03798,51,12,18171.33,2,Potential Loyalists,1.0936425396943497,0.012948819130579138
CUST03799,83,8,7781.05,1,Low Spenders,-1.0521584130027215,-0.5724775431883333
CUST03800,260,9,13568.81,4,Lost Customers,-0.927853406175788,1.5696288711806838
CUST03801,49,10,9096.49,2,Potential Loyalists,-0.34521548281316916,-0.6882273167061737
CUST03802,105,6,9916.31,1,Low Spenders,-1.316260877257652,-0.36659717384786616
CUST03803,538,4,3712.66,3,Lost Customers,-4.250952103128729,3.3469712154570077
CUST03804,85,14,11822.78,2,Potential Loyalists,0.6438073398361048,0.10026967785032694
CUST03805,62,7,4074.2,1,Low Spenders,-1.5933066870019008,-1.068254286305147
CUST03806,174,8,7647.91,1,Low Spenders,-1.4485575529685106,0.30701449809697673
CUST03807,139,13,17570.49,0,Champions,0.8640283495847866,0.9035379319628236
CUST03808,66,12,20547.75,0,Champions,1.301149723305091,0.30190512500323546
CUST03809,64,10,8230.59,1,Low Spenders,-0.506567556616326,-0.5939225810933766
CUST03810,11,12,15600.83,2,Potential Loyalists,0.9687957670092326,-0.5314735887481082
CUST03811,18,7,8542.46,1,Low Spenders,-0.9006376870206388,-1.2291174814391754
CUST03812,28,9,19742.16,2,Potential Loyalists,0.7464361732433297,-0.32235543933332644
CUST03813,1,16,10407.27,2,Potential Loyalists,1.2495459556544777,-0.6670608946020675
CUST03814,43,5,5417.71,1,Low Spenders,-1.7757086391414894,-1.3097622610878712
CUST03815,38,14,27006.93,0,Champions,2.568127500997254,0.5534735181168465
CUST03816,68,11,11119.03,2,Potential Loyalists,0.012698144637766067,-0.31307271338814496
CUST03817,11,7,11339.53,1,Low Spenders,-0.5531047225262501,-1.1294644235674354
CUST03818,131,11,11547.95,4,Lost Customers,-0.20245031450655307,0.3270900826246678
CUST03819,345,7,8850.61,3,Lost Customers,-2.235576929135175,1.9784768484498159
CUST03820,198,10,15488.03,4,Lost Customers,-0.24233716202036884,1.1486214684154854
CUST03821,82,11,16277.72,2,Potential Loyalists,0.54091705147577,0.133163635596509
CUST03822,157,12,19037.06,4,Lost Customers,0.7480350000376799,1.0986964240387151
CUST03823,26,11,19708.08,2,Potential Loyalists,1.1657854755364323,-0.2070405267525952
CUST03824,181,7,7775.26,1,Low Spenders,-1.6708204326952685,0.31449496302950203
CUST03825,210,11,15320.08,4,Lost Customers,-0.104295291973952,1.324002673929915
CUST03826,17,11,11679.08,2,Potential Loyalists,0.2900807077118693,-0.7768320379706332
CUST03827,27,9,13374.08,2,Potential Loyalists,0.02616757803278669,-0.7144135232190663
CUST03828,8,11,7837.57,2,Potential Loyalists,-0.10923849304092838,-1.0952290218294165
CUST03829,40,14,19492.23,0,Champions,1.7048460733939566,0.12183624449063069
CUST03830,46,10,12356.76,2,Potential Loyalists,0.03825460532019284,-0.5217558734312678
CUST03831,48,9,15266.84,2,Potential Loyalists,0.1535141364071825,-0.39597808155717396
CUST03832,68,16,15889.66,0,Champions,1.5925420467847802,0.315495573465668
CUST03833,206,8,5680.1,4,Lost Customers,-1.8064903177380762,0.5009603558948348
CUST03834,12,13,18436.68,0,Champions,1.4946473871856871,-0.28303869275818705
CUST03835,16,13,17804.35,0,Champions,1.4059526477529558,-0.2819900755354551
CUST03836,129,13,18391.15,0,Champions,0.9992857953278947,0.8552801435919634
CUST03837,135,7,14820.45,4,Lost Customers,-0.6766104179881008,0.28883171143643394
CUST03838,42,6,6444.64,1,Low Spenders,-1.447267796205606,-1.1894304235506872
CUST03839,21,6,8349.38,1,Low Spenders,-1.1425956056504454,-1.2798842538781594
CUST03840,111,8,10798.48,1,Low Spenders,-0.8261920321768295,-0.11825484223303367
CUST03841,88,9,10646.68,1,Low Spenders,-0.5396772573798018,-0.28324448298933835
CUST03842,33,10,13644.74,2,Potential Loyalists,0.2392450056027709,-0.5712160148080566
CUST03843,101,11,15796.59,2,Potential Loyalists,0.406579591639817,0.28957823843552427
CUST03844,52,9,8505.69,1,Low Spenders,-0.6324196152215837,-0.7628710730714053
CUST03845,130,9,7510.04,1,Low Spenders,-1.0724766760069726,-0.06194310347455136
CUST03846,47,15,17757.88,0,Champions,1.685635975970513,0.15441624757128602
CUST03847,8,14,20915.37,0,Champions,2.000815006174197,-0.10480869013290717
CUST03848,111,10,13471.27,2,Potential Loyalists,-0.107277578554599,0.1790712493791682
CUST03849,23,10,19034.24,2,Potential Loyalists,0.8942719156932958,-0.3451850592344401
CUST03850,157,10,10978.68,4,Lost Customers,-0.5835656560987124,0.47804828208114464
CUST03851,14,8,8934.52,1,Low Spenders,-0.6318534207849609,-1.176157595906388
CUST03852,124,13,20581.19,0,Champions,1.2693814273916595,0.9379955294613006
CUST03853,48,13,25888.2,0,Champions,2.191536822513414,0.5154037462876129
CUST03854,63,8,17854.56,2,Potential Loyalists,0.17763605044829162,-0.16276948246383116
CUST03855,108,15,25951.49,0,Champions,2.362208804085818,1.2412243812043875
CUST03856,162,5,7685.81,1,Low Spenders,-2.016241630777213,-0.013040274367513406
CUST03857,186,14,16676.68,4,Lost Customers,0.7728578741161963,1.3766827870711869
CUST03858,12,13,26926.0,0,Champions,2.4604262958526157,0.2266147246831601
CUST03859,31,7,14247.43,1,Low Spenders,-0.306082199132857,-0.7598379828586918
CUST03860,15,16,20653.66,0,Champions,2.3565619102683617,0.0846137806462146
CUST03861,7,12,13650.31,2,Potential Loyalists,0.7636551869758135,-0.6875827207397953
CUST03862,10,10,15654.69,2,Potential Loyalists,0.5642654835358021,-0.6748587648908193
CUST03863,39,5,7523.81,1,Low Spenders,-1.5193519453677675,-1.2223336013293453
CUST03864,122,9,8323.03,1,Low Spenders,-0.9464709781366426,-0.09115619161097471
CUST03865,612,10,16360.59,3,Lost Customers,-1.877561117293326,5.238574682720242
CUST03866,141,8,14036.07,4,Lost Customers,-0.5835585495677256,0.3686902549436209
CUST03867,344,7,10720.16,3,Lost Customers,-2.0186998741167304,2.080962059093834
CUST03868,3,13,24139.04,0,Champions,2.1810769098947262,-0.028472711253908052
CUST03869,106,13,20487.2,0,Champions,1.3341013527297434,0.7568063775081192
CUST03870,27,14,13192.58,2,Potential Loyalists,1.0426374164177143,-0.38314466413023546
CUST03871,2,8,7455.89,1,Low Spenders,-0.7497931996590101,-1.3819576376608762
CUST03872,69,5,4186.3,1,Low Spenders,-2.024728068048124,-1.130122379777429
CUST03873,25,6,6323.57,1,Low Spenders,-1.3898181887325136,-1.3624927309970434
CUST03874,38,7,9690.04,1,Low Spenders,-0.8538761890691617,-0.9651712487789389
CUST03875,49,11,18530.9,2,Potential Loyalists,0.935504234876888,-0.05340271505799192
CUST03876,80,15,23055.54,0,Champions,2.1500624726661037,0.7942946904254948
CUST03877,78,7,10942.53,1,Low Spenders,-0.8789714917695999,-0.4998751196507134
CUST03878,15,11,9944.64,2,Potential Loyalists,0.10114307238578765,-0.9004637151430047
CUST03879,30,11,18304.37,2,Potential Loyalists,0.9893354701262734,-0.2523014435262148
CUST03880,22,6,12276.82,1,Low Spenders,-0.6999839530040718,-1.0343491561378413
CUST03881,33,15,15271.01,0,Champions,1.461373970716437,-0.131418303178864
CUST03882,187,11,13358.63,4,Lost Customers,-0.2310771206897268,0.9819382855973788
CUST03883,121,14,24029.65,0,Champions,1.8816843611341194,1.1841979247852994
CUST03884,92,8,7679.6,1,Low Spenders,-1.101406071046312,-0.49079481192393154
CUST03885,338,5,9511.87,3,Lost Customers,-2.545869431350523,1.8130412250199153
CUST03886,35,13,15829.52,2,Potential Loyalists,1.1016859172715576,-0.2152492403989342
CUST03887,63,7,5181.85,1,Low Spenders,-1.4714855934191406,-0.9920043150492746
CUST03888,23,7,11763.15,1,Low Spenders,-0.5551870898821342,-0.9870015456770488
CUST03889,60,11,12909.17,2,Potential Loyalists,0.24986832454009514,-0.28362293608271766
CUST03890,110,8,14963.34,4,Lost Customers,-0.3481913551424529,0.12202851780190163
CUST03891,27,9,16393.04,2,Potential Loyalists,0.3696165108223519,-0.533171294027714
CUST03892,16,5,8208.47,1,Low Spenders,-1.3451017446615574,-1.4055396824681696
CUST03893,293,5,8895.27,3,Lost Customers,-2.427484800377991,1.3371576190209646
CUST03894,9,14,25451.48,0,Champions,2.5126713861177277,0.17726770250429613
CUST03895,403,7,8505.85,3,Lost Customers,-2.517794366242722,2.523429115613323
CUST03896,425,4,4240.08,3,Lost Customers,-3.717527138674098,2.27659281225613
CUST03897,11,10,14525.08,2,Potential Loyalists,0.4315669546748123,-0.7329219311659659
CUST03898,128,13,19486.77,0,Champions,1.1281174861964907,0.9113027318633555
CUST03899,21,10,12198.37,2,Potential Loyalists,0.12497525301982586,-0.775079338516028
CUST03900,58,10,15015.03,2,Potential Loyalists,0.29039493639628605,-0.24513654846557864
CUST03901,301,7,13384.98,3,Lost Customers,-1.535386991828901,1.821582544514028
CUST03902,160,9,9609.42,4,Lost Customers,-0.9593305035279835,0.35666994634543436
CUST03903,23,9,14919.07,2,Potential Loyalists,0.21869015983498408,-0.6606709100532607
CUST03904,159,8,10663.98,4,Lost Customers,-1.0425935625397147,0.34179448170549087
CUST03905,81,11,16048.29,2,Potential Loyalists,0.5190057684749496,0.10963730112960701
CUST03906,291,11,19680.73,4,Lost Customers,0.05243293539800076,2.3757520278425996
CUST03907,27,11,9304.98,2,Potential Loyalists,-0.021902269390588477,-0.8218344877331083
CUST03908,49,7,6398.08,1,Low Spenders,-1.2744681703227123,-1.055524526120033
CUST03909,19,9,13693.6,2,Potential Loyalists,0.09603416016005749,-0.7732519137242048
CUST03910,265,8,13530.46,4,Lost Customers,-1.1605878008347492,1.5476564273318207
CUST03911,82,11,11694.92,2,Potential Loyalists,0.01955944183933267,-0.14196319216474937
CUST03912,115,12,13917.15,2,Potential Loyalists,0.341536353760485,0.38171589427687
CUST03913,219,8,15402.74,4,Lost Customers,-0.7548686634219047,1.2114392963212586
CUST03914,12,11,16936.42,2,Potential Loyalists,0.909124623802396,-0.5099723475730363
CUST03915,160,11,24944.13,0,Champions,1.200054480033978,1.4141500667101092
CUST03916,456,3,3299.75,3,Lost Customers,-4.161803691282521,2.4540374668926654
CUST03917,14,8,6184.08,1,Low Spenders,-0.9447544471986038,-1.3412793189027385
CUST03918,79,12,19477.13,0,Champions,1.1248870637117372,0.36441439950435595
CUST03919,57,10,9738.56,2,Potential Loyalists,-0.3056877505801575,-0.5716602000277461
CUST03920,41,10,11908.94,2,Potential Loyalists,0.008256760872747897,-0.5974035088324011
CUST03921,10,8,11262.8,1,Low Spenders,-0.35022064389414403,-1.0753904359750426
CUST03922,162,9,8737.64,4,Lost Customers,-1.0668868520953023,0.3238380988062873
CUST03923,36,7,13398.31,1,Low Spenders,-0.4236294228188417,-0.7620516959773909
CUST03924,5,12,14252.72,2,Potential Loyalists,0.840566929776403,-0.6709224088544079
CUST03925,176,9,15016.86,4,Lost Customers,-0.41119198245597205,0.8373450824054397
CUST03926,72,11,20177.22,2,Potential Loyalists,1.0264356176808338,0.2697429516998726
CUST03927,4,16,24481.68,0,Champions,2.8381382155643555,0.20714923641309632
CUST03928,136,7,7414.29,1,Low Spenders,-1.5233543131674072,-0.14604198350785103
CUST03929,9,10,17608.54,2,Potential Loyalists,0.7907328428425319,-0.567312632631135
CUST03930,24,15,21960.88,0,Champions,2.2601465703854307,0.1824325028175421
CUST03931,17,9,15177.39,2,Potential Loyalists,0.2732152077484105,-0.7036782555325816
CUST03932,8,12,13908.83,2,Potential Loyalists,0.788875864422022,-0.6623099780902155
CUST03933,17,12,18742.37,2,Potential Loyalists,1.3010523553658895,-0.2843568130880262
CUST03934,32,13,13638.98,2,Potential Loyalists,0.8650501155161202,-0.37601530782258513
CUST03935,14,12,11842.12,2,Potential Loyalists,0.5286211561065626,-0.7278687066388213
CUST03936,29,13,21965.11,0,Champions,1.8248326459015645,0.09458330479914982
CUST03937,34,8,11588.02,1,Low Spenders,-0.4137724562401995,-0.8218039720306861
CUST03938,268,5,10688.86,3,Lost Customers,-2.118699121069269,1.2010206044148248
CUST03939,87,15,23358.72,0,Champions,2.155226315642119,0.8807640790421116
CUST03940,60,8,10843.43,1,Low Spenders,-0.6074092999318543,-0.6129380188229898
CUST03941,7,14,19749.63,0,Champions,1.872385362459688,-0.18454607463497208
CUST03942,73,15,22035.57,0,Champions,2.0633537398822637,0.6647930597579499
CUST03943,42,12,10633.54,2,Potential Loyalists,0.2738197809972883,-0.5273530680443831
CUST03944,111,14,22639.88,0,Champions,1.765474472263308,1.0032377287404586
CUST03945,6,13,18087.75,0,Champions,1.4800892526665992,-0.36250208392093813
CUST03946,59,9,8329.94,1,Low Spenders,-0.6817407595858802,-0.7051540829054518
CUST03947,13,11,13335.4,2,Potential Loyalists,0.4952686344300187,-0.7164057664006511
CUST03948,70,9,15767.03,2,Potential Loyalists,0.11824678732453434,-0.15139251967049402
CUST03949,21,12,14460.77,2,Potential Loyalists,0.7972021031204759,-0.5023908699388578
CUST03950,73,13,12447.88,2,Potential Loyalists,0.5577726774455525,-0.047666684050796826
CUST03951,143,10,15526.4,4,Lost Customers,-0.00754464067277043,0.6145329316672675
CUST03952,6,9,12014.83,2,Potential Loyalists,-0.04048475447158734,-1.0008198748314452
CUST03953,54,15,25908.99,0,Champions,2.583611642590171,0.7120334247434613
CUST03954,40,10,16174.75,2,Potential Loyalists,0.49774191261533723,-0.3510596501367126
CUST03955,96,10,8276.93,1,Low Spenders,-0.6353625825691789,-0.27905791816866604
CUST03956,44,10,22926.53,0,Champions,1.249092983362521,0.09329148086366307
CUST03957,28,8,9222.12,1,Low Spenders,-0.6577891440255013,-1.0223554660540521
CUST03958,61,11,12748.64,2,Potential Loyalists,0.22741620231838236,-0.2835077166009296
CUST03959,107,4,8605.87,1,Low Spenders,-1.8885681382895998,-0.5626298839457411
CUST03960,50,15,29293.48,0,Champions,2.9854030824979425,0.8762097901277431
CUST03961,23,15,12862.75,2,Potential Loyalists,1.229296596500724,-0.3735231974009251
CUST03962,189,6,9312.09,1,Low Spenders,-1.736924833983596,0.41634565984964894
CUST03963,237,8,6054.26,3,Lost Customers,-1.893801643718479,0.8257529971679443
CUST03964,103,8,8878.98,1,Low Spenders,-1.0110452971142738,-0.3115120312661493
CUST03965,63,6,7661.22,1,Low Spenders,-1.3968461720382377,-0.9115892165042282
CUST03966,33,6,10601.53,1,Low Spenders,-0.936657105862113,-1.0276462039605636
CUST03967,20,12,15569.73,2,Potential Loyalists,0.927551405604798,-0.44556741933824856
CUST03968,90,12,20047.88,0,Champions,1.1437323811224887,0.5059575935042958
CUST03969,203,13,23845.66,0,Champions,1.3097830231746679,1.9044309266098578
CUST03970,44,11,22953.18,0,Champions,1.4595483941586944,0.1633244343624041
CUST03971,49,5,8038.19,1,Low Spenders,-1.5027299149895026,-1.0939271439931384
CUST03972,148,10,14011.16,4,Lost Customers,-0.2008723328345828,0.5723289325862029
CUST03973,23,9,12630.02,2,Potential Loyalists,-0.0417212996086501,-0.7980932424890879
CUST03974,31,9,10580.05,1,Low Spenders,-0.308450776820885,-0.8431418248170359
CUST03975,235,10,10524.99,4,Lost Customers,-0.9619671853054677,1.2115126345822254
CUST03976,208,13,21027.1,0,Champions,0.9681844486284261,1.7839825578949877
CUST03977,8,12,18681.44,2,Potential Loyalists,1.33182701684564,-0.37578797201496467
CUST03978,60,12,14924.55,2,Potential Loyalists,0.6865695935479013,-0.09419725844728145
CUST03979,274,7,6172.69,3,Lost Customers,-2.2427669693647156,1.1252754438029156
CUST03980,64,6,8029.42,1,Low Spenders,-1.3591478602582325,-0.8797318726351201
CUST03981,13,9,8809.68,1,Low Spenders,-0.43444252767253894,-1.1249718756797091
CUST03982,19,10,7357.69,1,Low Spenders,-0.4173406360718768,-1.0851930697743581
CUST03983,35,14,21210.55,0,Champions,1.9212769564794328,0.17623208178888913
CUST03984,27,7,8110.28,1,Low Spenders,-0.9875105092073423,-1.1672900124043017
CUST03985,9,10,10584.83,2,Potential Loyalists,-0.008312425635154717,-0.9889786558953029
CUST03986,54,10,13491.15,2,Potential Loyalists,0.13379062470870118,-0.375632494240092
CUST03987,589,9,16654.75,3,Lost Customers,-1.955159354848205,4.9634920380013
CUST03988,65,10,16015.24,2,Potential Loyalists,0.37485569275383307,-0.11682120262751865
CUST03989,595,6,12627.8,3,Lost Customers,-3.06068958677661,4.574951883064175
CUST03990,178,8,8647.47,4,Lost Customers,-1.3516019760903388,0.406033072323139
CUST03991,14,13,16513.0,2,Potential Loyalists,1.2674226983948,-0.3790209963770382
CUST03992,238,3,1773.34,3,Lost Customers,-3.4221237717596336,0.23633686539936713
CUST03993,118,8,6541.22,1,Low Spenders,-1.3398420360390781,-0.3055699064390479
CUST03994,41,10,13135.78,2,Potential Loyalists,0.14782697336431788,-0.5237505897936863
CUST03995,59,10,14594.21,2,Potential Loyalists,0.2383311854296425,-0.2606477499486981
CUST03996,58,6,12486.18,1,Low Spenders,-0.8269915295914666,-0.670687311257066
CUST03997,25,11,14622.59,2,Potential Loyalists,0.5914294352145156,-0.5220987594516561
CUST03998,28,12,13362.44,2,Potential Loyalists,0.642924577613999,-0.5000606539624786
CUST03999,61,15,17835.51,0,Champions,1.6358132279208246,0.29561290041719945
CUST04000,33,11,9513.56,2,Potential Loyalists,-0.023310910753597643,-0.7507969607311961
CUST04001,160,13,17479.8,4,Lost Customers,0.7657297236104453,1.1028976324788948
CUST04002,35,8,13001.96,2,Potential Loyalists,-0.25710659041000483,-0.7271659855712276
CUST04003,78,15,17262.78,0,Champions,1.499434164751267,0.42702316258539386
CUST04004,226,2,5867.13,3,Lost Customers,-3.113546422504508,0.2966421191452712
CUST04005,62,11,14392.08,2,Potential Loyalists,0.41019090366650557,-0.17509177627675748
CUST04006,24,9,18283.09,2,Potential Loyalists,0.5972049056948165,-0.4489605389641706
CUST04007,51,9,8365.34,1,Low Spenders,-0.6441968020658158,-0.7810495202604483
CUST04008,117,12,14682.42,2,Potential Loyalists,0.42021734368826313,0.4471637825731442
CUST04009,28,14,19492.09,0,Champions,1.7551052148898505,0.004796843300151753
CUST04010,0,15,12194.16,2,Potential Loyalists,1.2495956788425044,-0.6379711786156685
CUST04011,40,11,10529.47,2,Potential Loyalists,0.06293594023415203,-0.6215390707725433
CUST04012,218,5,4482.85,3,Lost Customers,-2.615240123697235,0.34081576906584327
CUST04013,263,7,6161.17,3,Lost Customers,-2.197992051103611,1.0173054312398546
CUST04014,12,8,12136.56,1,Low Spenders,-0.2591973987796991,-1.0034293877015017
CUST04015,4,11,13221.44,2,Potential Loyalists,0.5200103915632955,-0.8110205632075275
CUST04016,58,14,17796.03,0,Champions,1.4364669922570041,0.19555195317988452
CUST04017,62,16,19283.1,0,Champions,2.0037308524714867,0.46070408297693716
CUST04018,6,10,11849.03,2,Potential Loyalists,0.14807677660595722,-0.9423405911421338
CUST04019,18,13,21023.43,0,Champions,1.763788851982468,-0.06922854465629408
CUST04020,169,16,26616.15,0,Champions,2.389681846312067,1.9444676111674761
CUST04021,92,19,19314.37,0,Champions,2.5038713827305368,0.9604579471988695
CUST04022,157,10,14088.72,4,Lost Customers,-0.22975509917418907,0.6647584678650811
CUST04023,69,9,13526.52,2,Potential Loyalists,-0.13245297904620118,-0.29565335286614525
CUST04024,148,15,22820.03,0,Champions,1.8383778609983543,1.4433315741879045
CUST04025,27,7,3427.93,1,Low Spenders,-1.5201933239671337,-1.4483932903060055
CUST04026,137,14,13935.14,2,Potential Loyalists,0.6662592100616835,0.734218804143367
CUST04027,16,11,13913.75,2,Potential Loyalists,0.5484952704614952,-0.6524269732303876
CUST04028,96,15,19153.74,0,Champions,1.6391447150587253,0.7160927927794215
CUST04029,61,12,8692.44,2,Potential Loyalists,-0.02660969012890426,-0.4585872639150223
CUST04030,31,2,1892.51,1,Low Spenders,-2.748745186814814,-1.843726521200991
CUST04031,368,10,8952.12,3,Lost Customers,-1.6981184930107243,2.4141794658074684
CUST04032,4,14,16910.79,0,Champions,1.561996366515697,-0.3842326104267872
CUST04033,145,13,14871.58,4,Lost Customers,0.53185204730665,0.800025293029591
CUST04034,39,11,20160.96,2,Potential Loyalists,1.1628422534662326,-0.053068451759575495
CUST04035,3,12,13871.38,2,Potential Loyalists,0.8055633482163733,-0.7133211911494645
CUST04036,276,11,12948.24,4,Lost Customers,-0.650638148581292,1.825280552072504
CUST04037,127,9,18935.74,4,Lost Customers,0.23992530233622944,0.5947371320685338
CUST04038,3,10,7758.42,1,Low Spenders,-0.3047185680799824,-1.2171767099807131
CUST04039,83,16,26003.92,0,Champions,2.6803367764698014,1.0689904524648355
CUST04040,110,10,17192.79,2,Potential Loyalists,0.32028697151455576,0.3927388444189748
CUST04041,59,9,9873.83,1,Low Spenders,-0.5061016743232462,-0.6124671757499291
CUST04042,40,11,9248.76,2,Potential Loyalists,-0.08276273835480696,-0.6984260568033807
CUST04043,4,13,20416.32,0,Champions,1.7533758430385495,-0.2422123478825497
CUST04044,370,11,15598.09,4,Lost Customers,-0.7430020113990654,2.901106193535929
CUST04045,94,11,18882.91,2,Potential Loyalists,0.7870187900059301,0.4065963209493922
CUST04046,59,5,5152.57,1,Low Spenders,-1.8729054478398066,-1.1696385216897232
CUST04047,164,14,21653.7,0,Champions,1.4312344824021246,1.460919650837436
