customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,customer_segment
CUST00757,25,13,22466.67,4,5,5,14,Champions
CUST00522,25,8,13054.01,4,2,3,9,Potential Loyalists
CUST04625,25,15,28425.45,4,5,5,14,Champions
CUST01984,25,10,12715.29,4,3,3,10,Loyal Customers
CUST00897,25,13,7692.55,4,4,1,9,Potential Loyalists
CUST01438,25,13,18160.13,4,4,4,12,Loyal Customers
CUST01157,25,14,17755.66,4,5,4,13,Champions
CUST04771,25,13,15592.24,4,5,4,13,Champions
CUST04127,24,11,12563.28,4,4,3,11,Loyal Customers
CUST04703,24,10,18039.72,4,3,4,11,Loyal Customers
CUST02961,24,12,24945.65,4,4,5,13,Champions
CUST01570,24,15,29738.46,4,5,5,14,Champions
CUST00614,24,9,8166.5,4,2,1,7,Potential Loyalists
CUST01754,24,11,10559.45,4,4,2,10,Loyal Customers
CUST04637,24,9,11756.29,4,3,2,9,Potential Loyalists
CUST00691,24,6,7953.82,4,1,1,6,At Risk
CUST00391,24,8,7556.88,4,2,1,7,Potential Loyalists
CUST02029,24,12,14745.22,4,4,4,12,Loyal Customers
CUST04987,24,11,19777.05,4,4,5,13,Champions
CUST00847,24,12,8785.44,4,4,2,10,Loyal Customers
CUST01581,24,7,8423.64,4,1,1,6,At Risk
CUST01100,24,5,6062.6,4,1,1,6,At Risk
CUST01457,24,14,13910.69,4,5,3,12,Loyal Customers
CUST02156,24,14,18310.87,4,5,5,14,Champions
CUST03235,24,8,10427.84,4,2,2,8,Potential Loyalists
CUST03619,24,12,12610.37,4,4,3,11,Loyal Customers
CUST03567,24,13,17916.53,4,5,4,13,Champions
CUST02790,24,10,20502.36,4,3,5,12,Loyal Customers
CUST00581,24,12,11255.92,4,4,2,10,Loyal Customers
CUST03930,24,15,21960.88,4,5,5,14,Champions
CUST00509,24,12,15898.9,4,4,4,12,Loyal Customers
CUST00823,24,13,17297.9,4,4,4,12,Loyal Customers
CUST04856,24,10,20197.32,4,3,5,12,Loyal Customers
CUST00368,24,10,14724.04,4,3,4,11,Loyal Customers
CUST01447,24,13,21724.98,4,5,5,14,Champions
CUST01744,24,9,9686.27,4,2,2,8,Potential Loyalists
CUST03173,24,14,14657.18,4,5,4,13,Champions
CUST02168,24,8,12586.74,4,2,3,9,Potential Loyalists
CUST00441,24,8,10776.9,4,2,2,8,Potential Loyalists
CUST04867,24,15,24249.98,4,5,5,14,Champions
CUST02612,24,12,13876.65,4,4,3,11,Loyal Customers
CUST01602,24,8,14785.46,4,2,4,10,Loyal Customers
CUST01522,24,15,20868.19,4,5,5,14,Champions
CUST04055,24,18,23936.9,4,5,5,14,Champions
CUST03735,24,9,7262.52,4,2,1,7,Potential Loyalists
CUST04476,24,18,25577.5,4,5,5,14,Champions
CUST01546,24,15,30751.42,4,5,5,14,Champions
CUST04006,24,9,18283.09,4,2,5,11,Loyal Customers
CUST01599,24,11,11010.84,4,4,2,10,Loyal Customers
CUST01755,24,12,14111.97,4,4,3,11,Loyal Customers
CUST02410,24,12,12978.88,4,4,3,11,Loyal Customers
CUST01377,24,10,9500.01,4,3,2,9,Potential Loyalists
CUST00663,24,9,13368.15,4,2,3,9,Potential Loyalists
CUST00289,24,12,14199.22,4,4,3,11,Loyal Customers
CUST01236,24,5,6502.59,4,1,1,6,At Risk
CUST04255,23,8,11512.53,4,2,2,8,Potential Loyalists
CUST00804,23,15,25152.62,4,5,5,14,Champions
CUST00169,23,2,6150.86,4,1,1,6,At Risk
CUST04493,23,6,6716.38,4,1,1,6,At Risk
CUST00529,23,8,16529.36,4,2,4,10,Loyal Customers
CUST02979,23,12,12391.37,4,4,3,11,Loyal Customers
CUST00396,23,12,14142.98,4,4,3,11,Loyal Customers
CUST02010,23,19,18184.63,4,5,5,14,Champions
CUST02628,23,12,13415.19,4,4,3,11,Loyal Customers
CUST03159,23,10,9034.85,4,3,2,9,Potential Loyalists
CUST01987,23,14,17582.74,4,5,4,13,Champions
CUST03098,23,9,10391.97,4,3,2,9,Potential Loyalists
CUST03849,23,10,19034.24,4,3,5,12,Loyal Customers
CUST02624,23,10,12888.43,4,3,3,10,Loyal Customers
CUST03903,23,9,14919.07,4,3,4,11,Loyal Customers
CUST04779,23,9,13659.46,4,2,3,9,Potential Loyalists
CUST03973,23,9,12630.02,4,3,3,10,Loyal Customers
CUST00050,23,7,10321.41,4,1,2,7,Potential Loyalists
CUST01989,23,13,12137.45,4,5,3,12,Loyal Customers
CUST03777,23,15,28065.13,4,5,5,14,Champions
CUST02719,23,9,18287.87,4,2,5,11,Loyal Customers
CUST01325,23,16,19952.04,4,5,5,14,Champions
CUST03888,23,7,11763.15,4,1,2,7,Potential Loyalists
CUST01312,23,11,14046.3,4,4,3,11,Loyal Customers
CUST02234,23,16,18164.58,4,5,4,13,Champions
CUST03227,23,14,16169.23,4,5,4,13,Champions
CUST03386,23,10,16500.74,4,3,4,11,Loyal Customers
CUST04805,23,12,12523.16,4,4,3,11,Loyal Customers
CUST00963,23,13,17608.3,4,5,4,13,Champions
CUST03961,23,15,12862.75,4,5,3,12,Loyal Customers
CUST04426,23,9,8237.37,4,2,1,7,Potential Loyalists
CUST03401,23,12,22466.77,4,4,5,13,Champions
CUST03535,23,10,13021.27,4,3,3,10,Loyal Customers
CUST04389,23,13,17722.48,4,5,4,13,Champions
CUST02813,23,6,8919.14,4,1,2,7,Potential Loyalists
CUST03092,23,8,7676.92,4,2,1,7,Potential Loyalists
CUST00173,23,8,12703.68,4,2,3,9,Potential Loyalists
CUST00366,23,8,15437.05,4,2,4,10,Loyal Customers
CUST04726,23,11,15262.14,4,4,4,12,Loyal Customers
CUST01690,22,16,19107.09,4,5,5,14,Champions
CUST01228,22,6,10716.4,4,1,2,7,Potential Loyalists
CUST02995,22,12,18501.37,4,4,5,13,Champions
CUST02907,22,12,7107.36,4,4,1,9,Potential Loyalists
CUST01097,22,11,11229.63,4,4,2,10,Loyal Customers
CUST03496,22,7,12876.24,4,1,3,8,Potential Loyalists
CUST03299,22,12,18114.46,4,4,4,12,Loyal Customers
CUST03274,22,9,8976.17,4,2,2,8,Potential Loyalists
CUST03379,22,12,17922.69,4,4,4,12,Loyal Customers
CUST02714,22,7,9136.3,4,1,2,7,Potential Loyalists
CUST00565,22,7,12239.78,4,2,3,9,Potential Loyalists
CUST02564,22,9,14265.06,4,2,3,9,Potential Loyalists
CUST04183,22,13,17971.65,4,5,4,13,Champions
CUST03532,22,10,14529.17,4,3,3,10,Loyal Customers
CUST00203,22,5,5485.94,4,1,1,6,At Risk
CUST03194,22,11,18659.1,4,4,5,13,Champions
CUST01572,22,7,7151.94,4,2,1,7,Potential Loyalists
CUST00563,22,14,16279.81,4,5,4,13,Champions
CUST02986,22,13,22482.07,4,5,5,14,Champions
CUST04424,22,12,13905.33,4,4,3,11,Loyal Customers
CUST00902,22,10,14937.25,4,3,4,11,Loyal Customers
CUST00488,22,10,10149.64,4,3,2,9,Potential Loyalists
CUST01208,22,16,24033.98,4,5,5,14,Champions
CUST03880,22,6,12276.82,4,1,3,8,Potential Loyalists
CUST02241,22,9,15176.18,4,3,4,11,Loyal Customers
CUST02572,22,9,14501.77,4,3,3,10,Loyal Customers
CUST00251,22,9,9440.86,4,2,2,8,Potential Loyalists
CUST01143,22,13,16093.24,4,5,4,13,Champions
CUST01001,22,19,40891.35,4,5,5,14,Champions
CUST02435,22,13,16161.46,4,5,4,13,Champions
CUST04452,22,10,15371.2,4,3,4,11,Loyal Customers
CUST01862,22,10,10303.42,4,3,2,9,Potential Loyalists
CUST02216,22,11,15103.77,4,4,4,12,Loyal Customers
CUST00199,22,14,17907.68,4,5,4,13,Champions
CUST03151,22,4,10668.77,4,1,2,7,Potential Loyalists
CUST04601,22,13,16314.87,4,4,4,12,Loyal Customers
CUST01058,22,14,24122.01,4,5,5,14,Champions
CUST03501,22,12,12032.43,4,4,3,11,Loyal Customers
CUST03320,22,12,15834.56,4,4,4,12,Loyal Customers
CUST01766,22,16,17697.02,4,5,4,13,Champions
CUST02972,22,13,22274.9,4,5,5,14,Champions
CUST03717,22,8,13907.1,4,2,3,9,Potential Loyalists
CUST01127,22,9,15854.97,4,3,4,11,Loyal Customers
CUST02843,22,11,16792.03,4,4,4,12,Loyal Customers
CUST04592,22,11,15652.18,4,4,4,12,Loyal Customers
CUST00440,21,8,12077.51,4,2,3,9,Potential Loyalists
CUST01964,21,12,16276.22,4,4,4,12,Loyal Customers
CUST04618,21,15,16024.43,4,5,4,13,Champions
CUST01894,21,8,12292.29,4,2,3,9,Potential Loyalists
CUST02428,21,9,11684.11,4,3,2,9,Potential Loyalists
CUST03150,21,14,15986.0,4,5,4,13,Champions
CUST04913,21,17,23849.55,4,5,5,14,Champions
CUST03839,21,6,8349.38,4,1,1,6,At Risk
CUST02655,21,11,15405.28,4,4,4,12,Loyal Customers
CUST01627,21,12,18430.08,4,4,5,13,Champions
CUST02610,21,13,16769.82,4,5,4,13,Champions
CUST01976,21,6,9554.04,4,1,2,7,Potential Loyalists
CUST01500,21,15,19340.58,4,5,5,14,Champions
CUST04701,21,6,10460.39,4,1,2,7,Potential Loyalists
CUST03704,21,15,13664.47,4,5,3,12,Loyal Customers
CUST04576,21,19,26284.0,4,5,5,14,Champions
CUST00315,21,10,15936.32,4,3,4,11,Loyal Customers
CUST03949,21,12,14460.77,4,4,3,11,Loyal Customers
CUST00901,21,10,9203.92,4,3,2,9,Potential Loyalists
CUST01335,21,12,11949.0,4,4,3,11,Loyal Customers
CUST02688,21,13,18920.27,4,5,5,14,Champions
CUST04542,21,9,8769.11,4,2,2,8,Potential Loyalists
CUST02154,21,18,33506.57,4,5,5,14,Champions
CUST00734,21,3,10663.63,4,1,2,7,Potential Loyalists
CUST00609,21,12,15822.47,4,4,4,12,Loyal Customers
CUST02880,21,13,21648.63,4,5,5,14,Champions
CUST04938,21,15,19243.95,4,5,5,14,Champions
CUST01648,21,13,18986.95,4,5,5,14,Champions
CUST04503,21,13,20054.62,4,4,5,13,Champions
CUST02306,21,16,21632.17,4,5,5,14,Champions
CUST02230,21,7,7401.22,4,2,1,7,Potential Loyalists
CUST00062,21,9,11468.25,4,3,2,9,Potential Loyalists
CUST01393,21,9,14209.22,4,2,3,9,Potential Loyalists
CUST00380,21,10,15229.56,4,3,4,11,Loyal Customers
CUST04310,21,10,18119.87,4,3,4,11,Loyal Customers
CUST01855,21,11,5460.0,4,4,1,9,Potential Loyalists
CUST02283,21,9,8607.41,4,2,1,7,Potential Loyalists
CUST03899,21,10,12198.37,4,3,3,10,Loyal Customers
CUST04249,21,8,14210.51,4,2,3,9,Potential Loyalists
CUST04973,21,13,18849.18,4,5,5,14,Champions
CUST01708,21,13,12740.42,4,5,3,12,Loyal Customers
CUST01484,21,9,14825.51,4,3,4,11,Loyal Customers
CUST00454,21,19,19778.13,4,5,5,14,Champions
CUST02298,21,6,13834.76,4,1,3,8,Potential Loyalists
CUST00267,21,11,14971.56,4,4,4,12,Loyal Customers
CUST04143,21,14,22191.26,4,5,5,14,Champions
CUST00814,21,15,20417.69,4,5,5,14,Champions
CUST00519,21,7,10453.04,4,1,2,7,Potential Loyalists
CUST02926,20,13,15325.49,4,5,4,13,Champions
CUST03562,20,10,13828.13,4,3,3,10,Loyal Customers
CUST02726,20,8,8385.42,4,2,1,7,Potential Loyalists
CUST02278,20,10,18231.25,4,3,5,12,Loyal Customers
CUST04580,20,9,12964.39,4,2,3,9,Potential Loyalists
CUST01826,20,9,13053.23,4,2,3,9,Potential Loyalists
CUST02192,20,9,13780.84,4,2,3,9,Potential Loyalists
CUST04931,20,11,16953.15,4,4,4,12,Loyal Customers
CUST01113,20,11,16634.54,4,4,4,12,Loyal Customers
CUST04687,20,10,8636.08,4,3,1,8,Potential Loyalists
CUST01317,20,11,21142.12,4,4,5,13,Champions
CUST02871,20,11,14676.88,5,4,4,13,Champions
CUST03281,20,7,11157.66,5,2,2,9,Potential Loyalists
CUST01952,20,9,13471.44,5,2,3,10,Loyal Customers
CUST00350,20,7,9853.93,5,1,2,8,Potential Loyalists
CUST00774,20,9,5201.94,5,3,1,9,Potential Loyalists
CUST02803,20,12,11899.94,5,4,2,11,Loyal Customers
CUST03967,20,12,15569.73,5,4,4,13,Champions
CUST02257,20,12,16411.44,5,4,4,13,Champions
CUST03605,20,12,17337.43,5,4,4,13,Champions
CUST01311,20,9,7774.8,5,2,1,8,Potential Loyalists
CUST00427,20,13,18216.77,5,4,5,14,Champions
CUST04858,20,13,20590.35,5,5,5,15,Champions
CUST02072,20,6,3643.01,5,1,1,7,Potential Loyalists
CUST02534,20,13,23050.95,5,5,5,15,Champions
CUST01601,20,6,7165.01,5,1,1,7,Potential Loyalists
CUST01819,20,14,18585.89,5,5,5,15,Champions
CUST02745,20,15,16063.76,5,5,4,14,Champions
CUST04955,20,15,28942.85,5,5,5,15,Champions
CUST01716,20,5,4918.08,5,1,1,7,Potential Loyalists
CUST03461,20,16,21926.31,5,5,5,15,Champions
CUST01914,20,16,17141.12,5,5,4,14,Champions
CUST02063,20,16,18239.61,5,5,5,15,Champions
CUST03543,19,11,17809.89,5,3,4,12,Loyal Customers
CUST01362,19,7,13324.0,5,1,3,9,Potential Loyalists
CUST03530,19,13,18923.36,5,5,5,15,Champions
CUST04643,19,9,19285.92,5,2,5,12,Loyal Customers
CUST01261,19,12,13165.19,5,4,3,12,Loyal Customers
CUST02423,19,15,26603.6,5,5,5,15,Champions
CUST04319,19,12,14225.31,5,4,3,12,Loyal Customers
CUST02725,19,11,16030.11,5,4,4,13,Champions
CUST04843,19,7,14571.49,5,2,3,10,Loyal Customers
CUST03356,19,4,6731.31,5,1,1,7,Potential Loyalists
CUST03422,19,10,12654.48,5,3,3,11,Loyal Customers
CUST00871,19,10,8980.82,5,3,2,10,Loyal Customers
CUST04752,19,14,20914.2,5,5,5,15,Champions
CUST01617,19,15,18779.26,5,5,5,15,Champions
CUST04146,19,10,11462.51,5,3,2,10,Loyal Customers
CUST02724,19,11,10049.64,5,4,2,11,Loyal Customers
CUST01524,19,12,12614.84,5,4,3,12,Loyal Customers
CUST01494,19,9,12948.39,5,2,3,10,Loyal Customers
CUST03697,19,7,12327.79,5,2,3,10,Loyal Customers
CUST01737,19,7,5533.9,5,1,1,7,Potential Loyalists
CUST04519,19,8,10074.24,5,2,2,9,Potential Loyalists
CUST00773,19,16,29891.18,5,5,5,15,Champions
CUST03745,19,10,14687.86,5,3,4,12,Loyal Customers
CUST00337,19,12,14879.57,5,4,4,13,Champions
CUST03383,19,9,14615.46,5,3,4,12,Loyal Customers
CUST04467,19,9,16080.37,5,3,4,12,Loyal Customers
CUST02622,19,10,17735.41,5,3,4,12,Loyal Customers
CUST02983,19,10,19473.82,5,3,5,13,Champions
CUST03195,19,9,17416.71,5,2,4,11,Loyal Customers
CUST04304,19,16,28547.91,5,5,5,15,Champions
CUST04936,19,12,18198.36,5,4,5,14,Champions
CUST01891,19,14,25439.36,5,5,5,15,Champions
CUST03368,19,5,6754.03,5,1,1,7,Potential Loyalists
CUST04583,19,9,9437.84,5,2,2,9,Potential Loyalists
CUST00706,19,10,10412.62,5,3,2,10,Loyal Customers
CUST02674,19,9,8346.09,5,2,1,8,Potential Loyalists
CUST00035,19,16,17382.84,5,5,4,14,Champions
CUST03909,19,9,13693.6,5,2,3,10,Loyal Customers
CUST04979,19,9,12212.86,5,3,3,11,Loyal Customers
CUST04281,19,11,17754.3,5,3,4,12,Loyal Customers
CUST01831,19,13,23860.79,5,5,5,15,Champions
CUST03982,19,10,7357.69,5,3,1,9,Potential Loyalists
CUST02144,18,12,14111.06,5,4,3,12,Loyal Customers
CUST01371,18,13,11405.64,5,5,2,12,Loyal Customers
CUST00839,18,12,16407.49,5,4,4,13,Champions
CUST04741,18,15,25739.97,5,5,5,15,Champions
CUST03207,18,11,13124.68,5,4,3,12,Loyal Customers
CUST01267,18,16,24807.98,5,5,5,15,Champions
CUST04594,18,14,16202.03,5,5,4,14,Champions
CUST02837,18,14,24121.04,5,5,5,15,Champions
CUST03758,18,8,14850.78,5,2,4,11,Loyal Customers
CUST02660,18,5,5874.47,5,1,1,7,Potential Loyalists
CUST04902,18,9,12203.49,5,3,3,11,Loyal Customers
CUST02377,18,8,10279.36,5,2,2,9,Potential Loyalists
CUST03483,18,9,10251.74,5,2,2,9,Potential Loyalists
CUST03005,18,9,13296.99,5,2,3,10,Loyal Customers
CUST03706,18,14,19558.42,5,5,5,15,Champions
CUST04412,18,6,8962.95,5,1,2,8,Potential Loyalists
CUST00874,18,12,16741.03,5,4,4,13,Champions
CUST03513,18,11,16678.55,5,4,4,13,Champions
CUST00662,18,12,14926.56,5,4,4,13,Champions
CUST04369,18,13,16016.14,5,5,4,14,Champions
CUST00397,18,7,11783.2,5,1,2,8,Potential Loyalists
CUST01465,18,15,29442.34,5,5,5,15,Champions
CUST02224,18,9,15356.72,5,3,4,12,Loyal Customers
CUST02006,18,10,13574.62,5,3,3,11,Loyal Customers
CUST04019,18,13,21023.43,5,5,5,15,Champions
CUST01968,18,6,9716.89,5,1,2,8,Potential Loyalists
CUST01370,18,11,12886.78,5,4,3,12,Loyal Customers
CUST00835,18,12,23095.73,5,4,5,14,Champions
CUST03534,18,8,9679.02,5,2,2,9,Potential Loyalists
CUST00399,18,4,5856.53,5,1,1,7,Potential Loyalists
CUST01866,18,13,15510.45,5,4,4,13,Champions
CUST03123,18,12,15283.62,5,4,4,13,Champions
CUST04550,18,5,5851.58,5,1,1,7,Potential Loyalists
CUST02019,18,11,15837.06,5,4,4,13,Champions
CUST04591,18,15,20883.79,5,5,5,15,Champions
CUST02449,18,10,17024.99,5,3,4,12,Loyal Customers
CUST02568,18,9,7966.04,5,2,1,8,Potential Loyalists
CUST03186,18,13,17237.3,5,5,4,14,Champions
CUST02558,18,8,9191.57,5,2,2,9,Potential Loyalists
CUST01346,18,13,18563.68,5,4,5,14,Champions
CUST04548,18,7,8574.58,5,1,1,7,Potential Loyalists
CUST03811,18,7,8542.46,5,1,1,7,Potential Loyalists
CUST00154,18,10,14241.72,5,3,3,11,Loyal Customers
CUST00492,18,7,11945.42,5,2,3,10,Loyal Customers
CUST02448,18,12,19179.83,5,4,5,14,Champions
CUST04890,18,9,16363.82,5,3,4,12,Loyal Customers
CUST02412,17,13,18475.93,5,5,5,15,Champions
CUST00265,17,8,4507.15,5,2,1,8,Potential Loyalists
CUST02731,17,8,6891.21,5,2,1,8,Potential Loyalists
CUST03826,17,11,11679.08,5,4,2,11,Loyal Customers
CUST00624,17,7,11003.01,5,1,2,8,Potential Loyalists
CUST04837,17,5,8762.89,5,1,1,7,Potential Loyalists
CUST03081,17,7,7888.17,5,1,1,7,Potential Loyalists
CUST02675,17,3,8011.53,5,1,1,7,Potential Loyalists
CUST02124,17,9,14262.52,5,2,3,10,Loyal Customers
CUST00018,17,11,26446.98,5,4,5,14,Champions
CUST03189,17,13,13110.28,5,4,3,12,Loyal Customers
CUST02989,17,13,18113.75,5,5,4,14,Champions
CUST03007,17,14,18982.79,5,5,5,15,Champions
CUST02956,17,15,23195.48,5,5,5,15,Champions
CUST01357,17,11,15393.86,5,4,4,13,Champions
CUST03013,17,13,12491.72,5,5,3,13,Champions
CUST02595,17,13,16656.78,5,5,4,14,Champions
CUST04666,17,10,13780.71,5,3,3,11,Loyal Customers
CUST01220,17,9,21658.76,5,2,5,12,Loyal Customers
CUST04696,17,8,11183.85,5,2,2,9,Potential Loyalists
CUST01843,17,14,18430.45,5,5,5,15,Champions
CUST01777,17,6,7017.99,5,1,1,7,Potential Loyalists
CUST04349,17,10,15508.99,5,3,4,12,Loyal Customers
CUST01842,17,13,15792.77,5,5,4,14,Champions
CUST02643,17,11,12288.68,5,4,3,12,Loyal Customers
CUST02516,17,7,15916.59,5,2,4,11,Loyal Customers
CUST02126,17,10,13241.89,5,3,3,11,Loyal Customers
CUST03931,17,9,15177.39,5,3,4,12,Loyal Customers
CUST03705,17,10,13903.66,5,3,3,11,Loyal Customers
CUST04243,17,12,13964.26,5,4,3,12,Loyal Customers
CUST03508,17,11,13796.61,5,4,3,12,Loyal Customers
CUST01239,17,11,21727.04,5,4,5,14,Champions
CUST02413,17,13,17479.7,5,5,4,14,Champions
CUST04517,17,10,13543.5,5,3,3,11,Loyal Customers
CUST03447,17,12,13851.1,5,4,3,12,Loyal Customers
CUST00143,17,4,6176.4,5,1,1,7,Potential Loyalists
CUST03365,17,13,15613.19,5,5,4,14,Champions
CUST04141,17,10,12668.09,5,3,3,11,Loyal Customers
CUST02751,17,8,12215.02,5,2,3,10,Loyal Customers
CUST04835,17,15,13107.31,5,5,3,13,Champions
CUST03933,17,12,18742.37,5,4,5,14,Champions
CUST03308,17,13,23152.24,5,5,5,15,Champions
CUST01262,17,13,12500.11,5,5,3,13,Champions
CUST03642,17,13,15619.67,5,5,4,14,Champions
CUST03770,17,7,4877.47,5,1,1,7,Potential Loyalists
CUST00722,17,10,16844.66,5,3,4,12,Loyal Customers
CUST00709,17,13,18784.17,5,5,5,15,Champions
CUST01176,17,13,20799.28,5,5,5,15,Champions
CUST00379,17,12,24856.1,5,4,5,14,Champions
CUST00477,17,16,19596.34,5,5,5,15,Champions
CUST00279,16,7,4763.73,5,1,1,7,Potential Loyalists
CUST01822,16,15,23241.9,5,5,5,15,Champions
CUST03095,16,13,14147.78,5,5,3,13,Champions
CUST02765,16,12,16143.86,5,4,4,13,Champions
CUST01114,16,11,11948.81,5,4,3,12,Loyal Customers
CUST03561,16,8,5160.14,5,2,1,8,Potential Loyalists
CUST03835,16,13,17804.35,5,5,4,14,Champions
CUST00857,16,15,18478.66,5,5,5,15,Champions
CUST03102,16,7,9748.3,5,1,2,8,Potential Loyalists
CUST02501,16,11,14335.98,5,4,3,12,Loyal Customers
CUST04558,16,14,19143.15,5,5,5,15,Champions
CUST02990,16,12,13336.47,5,4,3,12,Loyal Customers
CUST03629,16,9,11890.62,5,3,2,10,Loyal Customers
CUST03176,16,6,9681.7,5,1,2,8,Potential Loyalists
CUST01652,16,12,13497.78,5,4,3,12,Loyal Customers
CUST04166,16,11,18468.5,5,4,5,14,Champions
CUST04557,16,7,8017.89,5,1,1,7,Potential Loyalists
CUST03786,16,15,21493.11,5,5,5,15,Champions
CUST03571,16,8,10854.06,5,2,2,9,Potential Loyalists
CUST03149,16,12,20438.67,5,4,5,14,Champions
CUST03892,16,5,8208.47,5,1,1,7,Potential Loyalists
CUST00995,16,10,14310.98,5,3,3,11,Loyal Customers
CUST03725,16,11,9463.27,5,4,2,11,Loyal Customers
CUST00896,16,17,32734.02,5,5,5,15,Champions
CUST01576,16,8,9816.73,5,2,2,9,Potential Loyalists
CUST04027,16,11,13913.75,5,3,3,11,Loyal Customers
CUST02353,16,11,18078.02,5,4,4,13,Champions
CUST00449,16,14,19975.19,5,5,5,15,Champions
CUST01536,16,10,14679.42,5,3,4,12,Loyal Customers
CUST01693,16,10,14860.88,5,3,4,12,Loyal Customers
CUST04388,16,9,13610.74,5,2,3,10,Loyal Customers
CUST03190,16,12,14421.87,5,4,3,12,Loyal Customers
CUST03731,16,10,15084.19,5,3,4,12,Loyal Customers
CUST02101,16,12,17522.95,5,4,4,13,Champions
CUST01247,16,13,18419.03,5,5,5,15,Champions
CUST03652,16,8,9118.3,5,2,2,9,Potential Loyalists
CUST00760,16,8,13520.77,5,2,3,10,Loyal Customers
CUST02325,16,16,22430.14,5,5,5,15,Champions
CUST01592,16,9,12195.57,5,3,3,11,Loyal Customers
CUST02945,16,12,14939.54,5,4,4,13,Champions
CUST04145,16,10,16273.32,5,3,4,12,Loyal Customers
CUST00560,15,6,8185.82,5,1,1,7,Potential Loyalists
CUST03692,15,13,12509.12,5,4,3,12,Loyal Customers
CUST03789,15,13,14692.95,5,5,4,14,Champions
CUST01422,15,9,9415.8,5,2,2,9,Potential Loyalists
CUST00329,15,7,16098.42,5,1,4,10,Loyal Customers
CUST00252,15,7,4798.82,5,1,1,7,Potential Loyalists
CUST03589,15,4,7854.43,5,1,1,7,Potential Loyalists
CUST04477,15,11,14578.33,5,4,3,12,Loyal Customers
CUST02539,15,6,4655.81,5,1,1,7,Potential Loyalists
CUST04314,15,10,10544.26,5,3,2,10,Loyal Customers
CUST03860,15,16,20653.66,5,5,5,15,Champions
CUST00580,15,10,14185.43,5,3,3,11,Loyal Customers
CUST00771,15,11,17804.9,5,3,4,12,Loyal Customers
CUST03636,15,9,6778.57,5,2,1,8,Potential Loyalists
CUST04520,15,12,14525.36,5,4,3,12,Loyal Customers
CUST00678,15,12,16130.64,5,4,4,13,Champions
CUST00802,15,7,10112.47,5,2,2,9,Potential Loyalists
CUST01331,15,10,14049.0,5,3,3,11,Loyal Customers
CUST04756,15,15,24541.96,5,5,5,15,Champions
CUST01299,15,8,7713.96,5,2,1,8,Potential Loyalists
CUST00979,15,13,8868.67,5,5,2,12,Loyal Customers
CUST02176,15,15,21225.98,5,5,5,15,Champions
CUST00478,15,4,6952.74,5,1,1,7,Potential Loyalists
CUST04252,15,10,11830.13,5,3,2,10,Loyal Customers
CUST04074,15,7,11709.13,5,1,2,8,Potential Loyalists
CUST03768,15,10,13701.89,5,3,3,11,Loyal Customers
CUST03760,15,7,9557.03,5,1,2,8,Potential Loyalists
CUST02971,15,10,17092.19,5,3,4,12,Loyal Customers
CUST01663,15,16,16794.26,5,5,4,14,Champions
CUST04602,15,9,17581.84,5,2,4,11,Loyal Customers
CUST03878,15,11,9944.64,5,4,2,11,Loyal Customers
CUST00311,15,10,13652.09,5,3,3,11,Loyal Customers
CUST01732,15,6,5921.06,5,1,1,7,Potential Loyalists
CUST03618,15,10,13119.03,5,3,3,11,Loyal Customers
CUST04876,15,12,10401.68,5,4,2,11,Loyal Customers
CUST02817,15,5,3297.97,5,1,1,7,Potential Loyalists
CUST02506,15,12,16463.64,5,4,4,13,Champions
CUST02465,15,10,7846.7,5,3,1,9,Potential Loyalists
CUST04958,15,9,12281.07,5,3,3,11,Loyal Customers
CUST01574,15,15,11957.17,5,5,3,13,Champions
CUST04317,15,8,19354.96,5,2,5,12,Loyal Customers
CUST01379,15,11,17942.17,5,4,4,13,Champions
CUST04719,15,11,13414.27,5,4,3,12,Loyal Customers
CUST00948,15,9,12075.14,5,3,3,11,Loyal Customers
CUST02252,15,10,14569.57,5,3,3,11,Loyal Customers
CUST00617,15,12,12783.16,5,4,3,12,Loyal Customers
CUST01124,15,9,6143.05,5,2,1,8,Potential Loyalists
CUST04589,15,13,20024.13,5,4,5,14,Champions
CUST01249,15,8,11166.05,5,2,2,9,Potential Loyalists
CUST02284,14,14,15830.01,5,5,4,14,Champions
CUST01759,14,14,23330.35,5,5,5,15,Champions
CUST04112,14,9,10973.27,5,3,2,10,Loyal Customers
CUST04212,14,11,7127.57,5,4,1,10,Loyal Customers
CUST01426,14,10,12880.66,5,3,3,11,Loyal Customers
CUST01593,14,13,24773.32,5,5,5,15,Champions
CUST03224,14,8,11873.47,5,2,2,9,Potential Loyalists
CUST00629,14,13,12425.98,5,5,3,13,Champions
CUST01237,14,13,25048.77,5,5,5,15,Champions
CUST01556,14,10,13122.51,5,3,3,11,Loyal Customers
CUST04058,14,17,22312.92,5,5,5,15,Champions
CUST03486,14,12,22463.77,5,4,5,14,Champions
CUST02012,14,6,9546.77,5,1,2,8,Potential Loyalists
CUST02512,14,17,24938.45,5,5,5,15,Champions
CUST03991,14,13,16513.0,5,5,4,14,Champions
CUST01430,14,8,12642.66,5,2,3,10,Loyal Customers
CUST01195,14,12,20338.47,5,4,5,14,Champions
CUST03917,14,8,6184.08,5,2,1,8,Potential Loyalists
CUST00170,14,17,16463.32,5,5,4,14,Champions
CUST02909,14,9,15416.32,5,3,4,12,Loyal Customers
