customer_id,cluster,cluster_name,recency,frequency,monetary
CUST03754,1,Low Spenders,68,7,9132.29
CUST03755,1,Low Spenders,92,9,11534.74
CUST03756,2,Potential Loyalists,97,9,12779.21
CUST03757,2,Potential Loyalists,84,10,17418.46
CUST03758,2,Potential Loyalists,18,8,14850.78
CUST03759,1,Low Spenders,87,9,11035.23
CUST03760,1,Low Spenders,15,7,9557.03
CUST03761,3,Lost Customers,304,4,1027.83
CUST03762,2,Potential Loyalists,74,10,12379.53
CUST03763,1,Low Spenders,65,8,11422.32
CUST03764,4,Lost Customers,210,8,13120.1
CUST03765,1,Low Spenders,53,8,10677.64
CUST03766,4,Lost Customers,119,9,15100.71
CUST03767,2,Potential Loyalists,36,9,13462.2
CUST03768,2,Potential Loyalists,15,10,13701.89
CUST03769,1,Low Spenders,60,6,5703.82
CUST03770,1,Low Spenders,17,7,4877.47
CUST03771,0,Champions,237,15,21351.64
CUST03772,2,Potential Loyalists,60,8,13774.76
CUST03773,1,Low Spenders,0,7,9676.41
CUST03774,2,Potential Loyalists,26,8,14966.55
CUST03775,1,Low Spenders,154,5,4000.06
CUST03776,2,Potential Loyalists,40,10,17965.51
CUST03777,0,Champions,23,15,28065.13
CUST03778,2,Potential Loyalists,90,8,17030.98
CUST03779,0,Champions,33,13,21757.88
CUST03780,0,Champions,31,13,21809.62
CUST03781,1,Low Spenders,45,8,10683.57
CUST03782,1,Low Spenders,112,7,8209.52
CUST03783,1,Low Spenders,128,8,6819.62
CUST03784,4,Lost Customers,165,9,9868.02
CUST03785,2,Potential Loyalists,25,13,17350.71
CUST03786,0,Champions,16,15,21493.11
CUST03787,4,Lost Customers,334,11,16253.43
CUST03788,1,Low Spenders,56,4,2727.06
CUST03789,2,Potential Loyalists,15,13,14692.95
CUST03790,2,Potential Loyalists,25,10,17649.82
CUST03791,2,Potential Loyalists,66,10,12402.13
CUST03792,4,Lost Customers,157,8,13143.17
CUST03793,1,Low Spenders,46,8,6349.39
CUST03794,2,Potential Loyalists,80,15,8300.89
CUST03795,0,Champions,4,12,20036.84
CUST03796,4,Lost Customers,349,13,16786.11
CUST03797,2,Potential Loyalists,79,11,16885.21
CUST03798,2,Potential Loyalists,51,12,18171.33
CUST03799,1,Low Spenders,83,8,7781.05
CUST03800,4,Lost Customers,260,9,13568.81
CUST03801,2,Potential Loyalists,49,10,9096.49
CUST03802,1,Low Spenders,105,6,9916.31
CUST03803,3,Lost Customers,538,4,3712.66
CUST03804,2,Potential Loyalists,85,14,11822.78
CUST03805,1,Low Spenders,62,7,4074.2
CUST03806,1,Low Spenders,174,8,7647.91
CUST03807,0,Champions,139,13,17570.49
CUST03808,0,Champions,66,12,20547.75
CUST03809,1,Low Spenders,64,10,8230.59
CUST03810,2,Potential Loyalists,11,12,15600.83
CUST03811,1,Low Spenders,18,7,8542.46
CUST03812,2,Potential Loyalists,28,9,19742.16
CUST03813,2,Potential Loyalists,1,16,10407.27
CUST03814,1,Low Spenders,43,5,5417.71
CUST03815,0,Champions,38,14,27006.93
CUST03816,2,Potential Loyalists,68,11,11119.03
CUST03817,1,Low Spenders,11,7,11339.53
CUST03818,4,Lost Customers,131,11,11547.95
CUST03819,3,Lost Customers,345,7,8850.61
CUST03820,4,Lost Customers,198,10,15488.03
CUST03821,2,Potential Loyalists,82,11,16277.72
CUST03822,4,Lost Customers,157,12,19037.06
CUST03823,2,Potential Loyalists,26,11,19708.08
CUST03824,1,Low Spenders,181,7,7775.26
CUST03825,4,Lost Customers,210,11,15320.08
CUST03826,2,Potential Loyalists,17,11,11679.08
CUST03827,2,Potential Loyalists,27,9,13374.08
CUST03828,2,Potential Loyalists,8,11,7837.57
CUST03829,0,Champions,40,14,19492.23
CUST03830,2,Potential Loyalists,46,10,12356.76
CUST03831,2,Potential Loyalists,48,9,15266.84
CUST03832,0,Champions,68,16,15889.66
CUST03833,4,Lost Customers,206,8,5680.1
CUST03834,0,Champions,12,13,18436.68
CUST03835,0,Champions,16,13,17804.35
CUST03836,0,Champions,129,13,18391.15
CUST03837,4,Lost Customers,135,7,14820.45
CUST03838,1,Low Spenders,42,6,6444.64
CUST03839,1,Low Spenders,21,6,8349.38
CUST03840,1,Low Spenders,111,8,10798.48
CUST03841,1,Low Spenders,88,9,10646.68
CUST03842,2,Potential Loyalists,33,10,13644.74
CUST03843,2,Potential Loyalists,101,11,15796.59
CUST03844,1,Low Spenders,52,9,8505.69
CUST03845,1,Low Spenders,130,9,7510.04
CUST03846,0,Champions,47,15,17757.88
CUST03847,0,Champions,8,14,20915.37
CUST03848,2,Potential Loyalists,111,10,13471.27
CUST03849,2,Potential Loyalists,23,10,19034.24
CUST03850,4,Lost Customers,157,10,10978.68
CUST03851,1,Low Spenders,14,8,8934.52
CUST03852,0,Champions,124,13,20581.19
CUST03853,0,Champions,48,13,25888.2
CUST03854,2,Potential Loyalists,63,8,17854.56
CUST03855,0,Champions,108,15,25951.49
CUST03856,1,Low Spenders,162,5,7685.81
CUST03857,4,Lost Customers,186,14,16676.68
CUST03858,0,Champions,12,13,26926.0
CUST03859,1,Low Spenders,31,7,14247.43
CUST03860,0,Champions,15,16,20653.66
CUST03861,2,Potential Loyalists,7,12,13650.31
CUST03862,2,Potential Loyalists,10,10,15654.69
CUST03863,1,Low Spenders,39,5,7523.81
CUST03864,1,Low Spenders,122,9,8323.03
CUST03865,3,Lost Customers,612,10,16360.59
CUST03866,4,Lost Customers,141,8,14036.07
CUST03867,3,Lost Customers,344,7,10720.16
CUST03868,0,Champions,3,13,24139.04
CUST03869,0,Champions,106,13,20487.2
CUST03870,2,Potential Loyalists,27,14,13192.58
CUST03871,1,Low Spenders,2,8,7455.89
CUST03872,1,Low Spenders,69,5,4186.3
CUST03873,1,Low Spenders,25,6,6323.57
CUST03874,1,Low Spenders,38,7,9690.04
CUST03875,2,Potential Loyalists,49,11,18530.9
CUST03876,0,Champions,80,15,23055.54
CUST03877,1,Low Spenders,78,7,10942.53
CUST03878,2,Potential Loyalists,15,11,9944.64
CUST03879,2,Potential Loyalists,30,11,18304.37
CUST03880,1,Low Spenders,22,6,12276.82
CUST03881,0,Champions,33,15,15271.01
CUST03882,4,Lost Customers,187,11,13358.63
CUST03883,0,Champions,121,14,24029.65
CUST03884,1,Low Spenders,92,8,7679.6
CUST03885,3,Lost Customers,338,5,9511.87
CUST03886,2,Potential Loyalists,35,13,15829.52
CUST03887,1,Low Spenders,63,7,5181.85
CUST03888,1,Low Spenders,23,7,11763.15
CUST03889,2,Potential Loyalists,60,11,12909.17
CUST03890,4,Lost Customers,110,8,14963.34
CUST03891,2,Potential Loyalists,27,9,16393.04
CUST03892,1,Low Spenders,16,5,8208.47
CUST03893,3,Lost Customers,293,5,8895.27
CUST03894,0,Champions,9,14,25451.48
CUST03895,3,Lost Customers,403,7,8505.85
CUST03896,3,Lost Customers,425,4,4240.08
CUST03897,2,Potential Loyalists,11,10,14525.08
CUST03898,0,Champions,128,13,19486.77
CUST03899,2,Potential Loyalists,21,10,12198.37
CUST03900,2,Potential Loyalists,58,10,15015.03
CUST03901,3,Lost Customers,301,7,13384.98
CUST03902,4,Lost Customers,160,9,9609.42
CUST03903,2,Potential Loyalists,23,9,14919.07
CUST03904,4,Lost Customers,159,8,10663.98
CUST03905,2,Potential Loyalists,81,11,16048.29
CUST03906,4,Lost Customers,291,11,19680.73
CUST03907,2,Potential Loyalists,27,11,9304.98
CUST03908,1,Low Spenders,49,7,6398.08
CUST03909,2,Potential Loyalists,19,9,13693.6
CUST03910,4,Lost Customers,265,8,13530.46
CUST03911,2,Potential Loyalists,82,11,11694.92
CUST03912,2,Potential Loyalists,115,12,13917.15
CUST03913,4,Lost Customers,219,8,15402.74
CUST03914,2,Potential Loyalists,12,11,16936.42
CUST03915,0,Champions,160,11,24944.13
CUST03916,3,Lost Customers,456,3,3299.75
CUST03917,1,Low Spenders,14,8,6184.08
CUST03918,0,Champions,79,12,19477.13
CUST03919,2,Potential Loyalists,57,10,9738.56
CUST03920,2,Potential Loyalists,41,10,11908.94
CUST03921,1,Low Spenders,10,8,11262.8
CUST03922,4,Lost Customers,162,9,8737.64
CUST03923,1,Low Spenders,36,7,13398.31
CUST03924,2,Potential Loyalists,5,12,14252.72
CUST03925,4,Lost Customers,176,9,15016.86
CUST03926,2,Potential Loyalists,72,11,20177.22
CUST03927,0,Champions,4,16,24481.68
CUST03928,1,Low Spenders,136,7,7414.29
CUST03929,2,Potential Loyalists,9,10,17608.54
CUST03930,0,Champions,24,15,21960.88
CUST03931,2,Potential Loyalists,17,9,15177.39
CUST03932,2,Potential Loyalists,8,12,13908.83
CUST03933,2,Potential Loyalists,17,12,18742.37
CUST03934,2,Potential Loyalists,32,13,13638.98
CUST03935,2,Potential Loyalists,14,12,11842.12
CUST03936,0,Champions,29,13,21965.11
CUST03937,1,Low Spenders,34,8,11588.02
CUST03938,3,Lost Customers,268,5,10688.86
CUST03939,0,Champions,87,15,23358.72
CUST03940,1,Low Spenders,60,8,10843.43
CUST03941,0,Champions,7,14,19749.63
CUST03942,0,Champions,73,15,22035.57
CUST03943,2,Potential Loyalists,42,12,10633.54
CUST03944,0,Champions,111,14,22639.88
CUST03945,0,Champions,6,13,18087.75
CUST03946,1,Low Spenders,59,9,8329.94
CUST03947,2,Potential Loyalists,13,11,13335.4
CUST03948,2,Potential Loyalists,70,9,15767.03
CUST03949,2,Potential Loyalists,21,12,14460.77
CUST03950,2,Potential Loyalists,73,13,12447.88
CUST03951,4,Lost Customers,143,10,15526.4
CUST03952,2,Potential Loyalists,6,9,12014.83
CUST03953,0,Champions,54,15,25908.99
CUST03954,2,Potential Loyalists,40,10,16174.75
CUST03955,1,Low Spenders,96,10,8276.93
CUST03956,0,Champions,44,10,22926.53
CUST03957,1,Low Spenders,28,8,9222.12
CUST03958,2,Potential Loyalists,61,11,12748.64
CUST03959,1,Low Spenders,107,4,8605.87
CUST03960,0,Champions,50,15,29293.48
CUST03961,2,Potential Loyalists,23,15,12862.75
CUST03962,1,Low Spenders,189,6,9312.09
CUST03963,3,Lost Customers,237,8,6054.26
CUST03964,1,Low Spenders,103,8,8878.98
CUST03965,1,Low Spenders,63,6,7661.22
CUST03966,1,Low Spenders,33,6,10601.53
CUST03967,2,Potential Loyalists,20,12,15569.73
CUST03968,0,Champions,90,12,20047.88
CUST03969,0,Champions,203,13,23845.66
CUST03970,0,Champions,44,11,22953.18
CUST03971,1,Low Spenders,49,5,8038.19
CUST03972,4,Lost Customers,148,10,14011.16
CUST03973,2,Potential Loyalists,23,9,12630.02
CUST03974,1,Low Spenders,31,9,10580.05
CUST03975,4,Lost Customers,235,10,10524.99
CUST03976,0,Champions,208,13,21027.1
CUST03977,2,Potential Loyalists,8,12,18681.44
CUST03978,2,Potential Loyalists,60,12,14924.55
CUST03979,3,Lost Customers,274,7,6172.69
CUST03980,1,Low Spenders,64,6,8029.42
CUST03981,1,Low Spenders,13,9,8809.68
CUST03982,1,Low Spenders,19,10,7357.69
CUST03983,0,Champions,35,14,21210.55
CUST03984,1,Low Spenders,27,7,8110.28
CUST03985,2,Potential Loyalists,9,10,10584.83
CUST03986,2,Potential Loyalists,54,10,13491.15
CUST03987,3,Lost Customers,589,9,16654.75
CUST03988,2,Potential Loyalists,65,10,16015.24
CUST03989,3,Lost Customers,595,6,12627.8
CUST03990,4,Lost Customers,178,8,8647.47
CUST03991,2,Potential Loyalists,14,13,16513.0
CUST03992,3,Lost Customers,238,3,1773.34
CUST03993,1,Low Spenders,118,8,6541.22
CUST03994,2,Potential Loyalists,41,10,13135.78
CUST03995,2,Potential Loyalists,59,10,14594.21
CUST03996,1,Low Spenders,58,6,12486.18
CUST03997,2,Potential Loyalists,25,11,14622.59
CUST03998,2,Potential Loyalists,28,12,13362.44
CUST03999,0,Champions,61,15,17835.51
CUST04000,2,Potential Loyalists,33,11,9513.56
CUST04001,4,Lost Customers,160,13,17479.8
CUST04002,2,Potential Loyalists,35,8,13001.96
CUST04003,0,Champions,78,15,17262.78
CUST04004,3,Lost Customers,226,2,5867.13
CUST04005,2,Potential Loyalists,62,11,14392.08
CUST04006,2,Potential Loyalists,24,9,18283.09
CUST04007,1,Low Spenders,51,9,8365.34
CUST04008,2,Potential Loyalists,117,12,14682.42
CUST04009,0,Champions,28,14,19492.09
CUST04010,2,Potential Loyalists,0,15,12194.16
CUST04011,2,Potential Loyalists,40,11,10529.47
CUST04012,3,Lost Customers,218,5,4482.85
CUST04013,3,Lost Customers,263,7,6161.17
CUST04014,1,Low Spenders,12,8,12136.56
CUST04015,2,Potential Loyalists,4,11,13221.44
CUST04016,0,Champions,58,14,17796.03
CUST04017,0,Champions,62,16,19283.1
CUST04018,2,Potential Loyalists,6,10,11849.03
CUST04019,0,Champions,18,13,21023.43
CUST04020,0,Champions,169,16,26616.15
CUST04021,0,Champions,92,19,19314.37
CUST04022,4,Lost Customers,157,10,14088.72
CUST04023,2,Potential Loyalists,69,9,13526.52
CUST04024,0,Champions,148,15,22820.03
CUST04025,1,Low Spenders,27,7,3427.93
CUST04026,2,Potential Loyalists,137,14,13935.14
CUST04027,2,Potential Loyalists,16,11,13913.75
CUST04028,0,Champions,96,15,19153.74
CUST04029,2,Potential Loyalists,61,12,8692.44
CUST04030,1,Low Spenders,31,2,1892.51
CUST04031,3,Lost Customers,368,10,8952.12
CUST04032,0,Champions,4,14,16910.79
CUST04033,4,Lost Customers,145,13,14871.58
CUST04034,2,Potential Loyalists,39,11,20160.96
CUST04035,2,Potential Loyalists,3,12,13871.38
CUST04036,4,Lost Customers,276,11,12948.24
CUST04037,4,Lost Customers,127,9,18935.74
CUST04038,1,Low Spenders,3,10,7758.42
CUST04039,0,Champions,83,16,26003.92
CUST04040,2,Potential Loyalists,110,10,17192.79
CUST04041,1,Low Spenders,59,9,9873.83
CUST04042,2,Potential Loyalists,40,11,9248.76
CUST04043,0,Champions,4,13,20416.32
CUST04044,4,Lost Customers,370,11,15598.09
CUST04045,2,Potential Loyalists,94,11,18882.91
CUST04046,1,Low Spenders,59,5,5152.57
CUST04047,0,Champions,164,14,21653.7
CUST04048,3,Lost Customers,347,9,10666.0
CUST04049,3,Lost Customers,252,6,7850.15
CUST04050,1,Low Spenders,153,7,7857.37
CUST04051,1,Low Spenders,109,6,9047.32
CUST04052,1,Low Spenders,164,5,6783.27
CUST04053,2,Potential Loyalists,78,9,12096.79
CUST04054,0,Champions,53,14,21810.76
CUST04055,0,Champions,24,18,23936.9
CUST04056,2,Potential Loyalists,90,10,15706.89
CUST04057,2,Potential Loyalists,26,7,15213.95
CUST04058,0,Champions,14,17,22312.92
CUST04059,0,Champions,72,18,32041.22
CUST04060,0,Champions,92,14,22180.85
CUST04061,1,Low Spenders,127,9,6999.08
CUST04062,4,Lost Customers,211,9,13527.26
CUST04063,2,Potential Loyalists,62,12,13107.84
CUST04064,3,Lost Customers,277,8,10696.97
CUST04065,1,Low Spenders,49,8,11609.57
CUST04066,0,Champions,49,12,21938.86
CUST04067,1,Low Spenders,10,7,7142.11
CUST04068,1,Low Spenders,44,8,10205.77
CUST04069,2,Potential Loyalists,35,13,15392.26
CUST04070,2,Potential Loyalists,48,10,14851.38
CUST04071,4,Lost Customers,161,8,9246.91
CUST04072,2,Potential Loyalists,37,11,18515.21
CUST04073,2,Potential Loyalists,92,11,10790.6
CUST04074,1,Low Spenders,15,7,11709.13
CUST04075,1,Low Spenders,0,7,9460.2
CUST04076,4,Lost Customers,184,11,14151.67
CUST04077,2,Potential Loyalists,7,11,14560.39
CUST04078,0,Champions,29,14,22064.73
CUST04079,1,Low Spenders,10,5,8916.13
CUST04080,4,Lost Customers,155,13,11664.66
CUST04081,4,Lost Customers,196,13,16041.04
CUST04082,2,Potential Loyalists,9,8,14634.56
CUST04083,2,Potential Loyalists,78,11,13055.13
CUST04084,3,Lost Customers,250,9,5865.47
CUST04085,1,Low Spenders,67,8,12031.27
CUST04086,2,Potential Loyalists,27,12,11880.74
CUST04087,2,Potential Loyalists,43,11,12137.25
CUST04088,3,Lost Customers,424,4,7935.91
CUST04089,2,Potential Loyalists,35,11,11177.27
CUST04090,3,Lost Customers,247,6,8112.73
CUST04091,2,Potential Loyalists,14,9,19915.08
CUST04092,0,Champions,55,14,15836.23
CUST04093,0,Champions,5,17,26058.71
CUST04094,2,Potential Loyalists,102,9,12040.01
CUST04095,2,Potential Loyalists,7,11,18040.38
CUST04096,1,Low Spenders,85,5,2576.65
CUST04097,3,Lost Customers,241,6,10606.43
CUST04098,0,Champions,2,12,19523.72
CUST04099,1,Low Spenders,63,7,7181.65
CUST04100,1,Low Spenders,72,7,13433.97
CUST04101,2,Potential Loyalists,54,13,16252.03
CUST04102,2,Potential Loyalists,68,11,13422.27
CUST04103,4,Lost Customers,140,9,12276.39
CUST04104,2,Potential Loyalists,71,12,18633.75
CUST04105,2,Potential Loyalists,91,10,13567.33
CUST04106,2,Potential Loyalists,55,10,16939.35
CUST04107,0,Champions,188,13,21063.47
CUST04108,2,Potential Loyalists,14,11,13253.14
CUST04109,1,Low Spenders,112,9,10139.42
CUST04110,1,Low Spenders,92,10,8845.67
CUST04111,4,Lost Customers,131,9,11242.93
CUST04112,2,Potential Loyalists,14,9,10973.27
CUST04113,4,Lost Customers,290,10,14129.8
CUST04114,0,Champions,49,16,22325.23
CUST04115,2,Potential Loyalists,107,11,17641.17
CUST04116,0,Champions,109,17,22760.51
CUST04117,1,Low Spenders,139,5,10066.12
CUST04118,4,Lost Customers,142,11,17684.01
CUST04119,4,Lost Customers,249,11,12477.52
CUST04120,4,Lost Customers,228,8,10881.08
CUST04121,3,Lost Customers,267,5,7240.16
CUST04122,2,Potential Loyalists,13,11,13125.9
CUST04123,2,Potential Loyalists,85,10,12608.54
CUST04124,2,Potential Loyalists,56,11,18922.73
CUST04125,2,Potential Loyalists,87,14,14425.61
CUST04126,4,Lost Customers,131,8,15876.96
CUST04127,2,Potential Loyalists,24,11,12563.28
CUST04128,1,Low Spenders,35,7,6664.5
CUST04129,2,Potential Loyalists,5,12,15391.0
CUST04130,1,Low Spenders,92,8,10328.95
CUST04131,2,Potential Loyalists,14,12,15111.16
CUST04132,0,Champions,7,15,21839.29
CUST04133,2,Potential Loyalists,10,10,11784.84
CUST04134,4,Lost Customers,144,10,11739.6
CUST04135,2,Potential Loyalists,35,9,16826.55
CUST04136,4,Lost Customers,140,12,11147.24
CUST04137,0,Champions,8,17,27506.44
CUST04138,0,Champions,12,17,22094.87
CUST04139,1,Low Spenders,45,3,6328.6
CUST04140,1,Low Spenders,53,8,9327.51
CUST04141,2,Potential Loyalists,17,10,12668.09
CUST04142,2,Potential Loyalists,26,12,18500.73
CUST04143,0,Champions,21,14,22191.26
CUST04144,4,Lost Customers,386,10,20298.24
CUST04145,2,Potential Loyalists,16,10,16273.32
CUST04146,2,Potential Loyalists,19,10,11462.51
CUST04147,4,Lost Customers,257,8,14036.1
CUST04148,1,Low Spenders,71,9,9875.31
CUST04149,1,Low Spenders,65,7,9932.04
CUST04150,1,Low Spenders,95,5,6970.6
CUST04151,4,Lost Customers,236,6,11732.95
CUST04152,2,Potential Loyalists,69,11,17200.72
CUST04153,2,Potential Loyalists,31,10,21059.31
CUST04154,1,Low Spenders,186,7,5496.7
CUST04155,4,Lost Customers,156,11,13043.19
CUST04156,2,Potential Loyalists,63,13,14339.63
CUST04157,0,Champions,1,12,20529.7
CUST04158,1,Low Spenders,94,6,6133.72
CUST04159,2,Potential Loyalists,47,11,17740.85
CUST04160,2,Potential Loyalists,71,12,15180.0
CUST04161,4,Lost Customers,208,13,15955.54
CUST04162,4,Lost Customers,139,10,14842.85
CUST04163,2,Potential Loyalists,11,10,8849.54
CUST04164,0,Champions,76,14,18605.02
CUST04165,2,Potential Loyalists,40,10,12535.97
CUST04166,2,Potential Loyalists,16,11,18468.5
CUST04167,1,Low Spenders,1,6,8871.1
CUST04168,0,Champions,34,20,27740.76
CUST04169,1,Low Spenders,119,9,10331.39
CUST04170,1,Low Spenders,45,7,10573.46
CUST04171,4,Lost Customers,191,7,8614.0
CUST04172,0,Champions,135,13,19130.65
CUST04173,3,Lost Customers,276,7,4884.53
CUST04174,2,Potential Loyalists,0,10,12961.59
CUST04175,2,Potential Loyalists,44,11,18091.49
CUST04176,2,Potential Loyalists,39,10,11564.37
CUST04177,3,Lost Customers,516,4,7700.24
CUST04178,2,Potential Loyalists,104,12,16092.17
CUST04179,2,Potential Loyalists,61,11,15831.05
CUST04180,2,Potential Loyalists,30,15,11553.22
CUST04181,3,Lost Customers,309,5,8243.39
CUST04182,1,Low Spenders,49,9,10613.87
CUST04183,0,Champions,22,13,17971.65
CUST04184,4,Lost Customers,165,13,18381.64
CUST04185,1,Low Spenders,111,5,5355.62
CUST04186,2,Potential Loyalists,67,9,14189.49
CUST04187,2,Potential Loyalists,31,11,9554.97
CUST04188,4,Lost Customers,240,10,6672.0
CUST04189,3,Lost Customers,273,6,7781.96
CUST04190,3,Lost Customers,284,5,3528.06
CUST04191,4,Lost Customers,141,11,19726.2
CUST04192,2,Potential Loyalists,3,10,8999.57
CUST04193,2,Potential Loyalists,104,10,11325.66
CUST04194,0,Champions,9,12,20723.99
CUST04195,1,Low Spenders,38,8,6655.15
CUST04196,1,Low Spenders,89,10,9465.83
CUST04197,4,Lost Customers,212,11,14902.61
CUST04198,0,Champions,60,17,21419.11
CUST04199,0,Champions,34,14,21067.01
CUST04200,0,Champions,38,16,20033.48
CUST04201,0,Champions,188,13,20046.31
CUST04202,1,Low Spenders,9,9,7604.09
CUST04203,4,Lost Customers,142,9,16128.15
CUST04204,1,Low Spenders,26,4,6431.92
CUST04205,0,Champions,59,13,18377.5
CUST04206,2,Potential Loyalists,68,14,10040.14
CUST04207,0,Champions,6,13,25302.44
CUST04208,1,Low Spenders,169,4,2250.57
CUST04209,3,Lost Customers,228,5,6071.52
CUST04210,1,Low Spenders,6,7,12002.05
CUST04211,1,Low Spenders,74,6,11285.91
CUST04212,2,Potential Loyalists,14,11,7127.57
CUST04213,2,Potential Loyalists,28,13,10049.47
CUST04214,0,Champions,40,13,19645.55
CUST04215,1,Low Spenders,69,8,11439.0
CUST04216,1,Low Spenders,111,10,9124.28
CUST04217,2,Potential Loyalists,3,9,11865.72
CUST04218,1,Low Spenders,26,6,14087.83
CUST04219,2,Potential Loyalists,70,11,18035.24
CUST04220,1,Low Spenders,123,10,8407.11
CUST04221,2,Potential Loyalists,89,12,14750.53
CUST04222,1,Low Spenders,33,6,12297.88
CUST04223,3,Lost Customers,356,7,9607.85
CUST04224,1,Low Spenders,84,5,9740.88
CUST04225,2,Potential Loyalists,0,10,11044.6
CUST04226,2,Potential Loyalists,115,11,9517.59
CUST04227,4,Lost Customers,174,12,14512.42
CUST04228,1,Low Spenders,139,8,8985.36
CUST04229,1,Low Spenders,126,8,6335.03
CUST04230,2,Potential Loyalists,1,13,13772.36
CUST04231,2,Potential Loyalists,73,9,14003.06
CUST04232,1,Low Spenders,80,8,13004.72
CUST04233,4,Lost Customers,196,11,13511.81
CUST04234,4,Lost Customers,247,8,9186.49
CUST04235,4,Lost Customers,180,9,11779.55
CUST04236,2,Potential Loyalists,43,12,11942.95
CUST04237,1,Low Spenders,77,7,12795.22
CUST04238,4,Lost Customers,246,8,11107.38
CUST04239,2,Potential Loyalists,32,7,15988.92
CUST04240,0,Champions,128,14,17040.52
CUST04241,2,Potential Loyalists,96,10,14257.67
CUST04242,0,Champions,35,15,20745.43
CUST04243,2,Potential Loyalists,17,12,13964.26
CUST04244,2,Potential Loyalists,51,10,12609.21
CUST04245,1,Low Spenders,47,7,4659.17
CUST04246,2,Potential Loyalists,72,10,14309.02
CUST04247,1,Low Spenders,88,4,3522.51
CUST04248,1,Low Spenders,90,9,8457.4
CUST04249,2,Potential Loyalists,21,8,14210.51
CUST04250,1,Low Spenders,10,6,11796.4
CUST04251,2,Potential Loyalists,13,8,18686.2
CUST04252,2,Potential Loyalists,15,10,11830.13
CUST04253,2,Potential Loyalists,46,10,15992.07
CUST04254,1,Low Spenders,143,3,5330.77
CUST04255,1,Low Spenders,23,8,11512.53
CUST04256,4,Lost Customers,166,7,16317.56
CUST04257,2,Potential Loyalists,50,9,12208.55
CUST04258,2,Potential Loyalists,51,8,17849.12
CUST04259,1,Low Spenders,147,5,9117.08
CUST04260,4,Lost Customers,223,8,10635.66
CUST04261,1,Low Spenders,5,7,11383.86
CUST04262,1,Low Spenders,133,9,9478.79
CUST04263,0,Champions,113,15,23727.73
CUST04264,2,Potential Loyalists,26,12,17874.79
CUST04265,4,Lost Customers,343,11,18546.16
CUST04266,0,Champions,159,19,28688.5
CUST04267,2,Potential Loyalists,45,12,13077.49
CUST04268,0,Champions,113,16,23054.51
CUST04269,0,Champions,91,12,22609.27
CUST04270,0,Champions,34,14,23592.09
CUST04271,2,Potential Loyalists,35,11,16265.07
CUST04272,1,Low Spenders,31,8,6865.58
CUST04273,4,Lost Customers,186,7,13183.12
CUST04274,2,Potential Loyalists,81,10,11911.05
CUST04275,4,Lost Customers,122,10,18368.32
CUST04276,0,Champions,61,14,26767.45
CUST04277,1,Low Spenders,119,9,10619.07
CUST04278,0,Champions,54,14,19497.99
CUST04279,4,Lost Customers,183,12,21209.02
CUST04280,0,Champions,82,12,21383.61
CUST04281,2,Potential Loyalists,19,11,17754.3
CUST04282,0,Champions,48,16,16023.23
CUST04283,4,Lost Customers,127,10,11993.62
CUST04284,0,Champions,53,11,25842.62
CUST04285,0,Champions,152,16,21208.0
CUST04286,1,Low Spenders,59,9,9843.81
CUST04287,1,Low Spenders,61,7,13160.36
CUST04288,4,Lost Customers,119,10,16067.23
CUST04289,1,Low Spenders,95,6,7765.52
CUST04290,1,Low Spenders,99,6,5947.87
CUST04291,1,Low Spenders,11,7,4650.01
CUST04292,2,Potential Loyalists,69,13,15287.19
CUST04293,0,Champions,179,15,18255.23
CUST04294,1,Low Spenders,58,7,8297.49
CUST04295,1,Low Spenders,68,6,3880.12
CUST04296,2,Potential Loyalists,80,8,14856.99
CUST04297,2,Potential Loyalists,26,11,10421.14
CUST04298,1,Low Spenders,35,8,7285.6
CUST04299,0,Champions,124,12,19902.11
CUST04300,0,Champions,56,13,19541.46
CUST04301,2,Potential Loyalists,6,11,8439.81
CUST04302,2,Potential Loyalists,85,14,15091.89
CUST04303,0,Champions,42,12,21615.22
CUST04304,0,Champions,19,16,28547.91
CUST04305,2,Potential Loyalists,1,12,15090.51
CUST04306,1,Low Spenders,147,6,9906.47
CUST04307,0,Champions,56,11,21307.2
CUST04308,1,Low Spenders,69,4,5910.17
CUST04309,4,Lost Customers,182,8,14323.99
CUST04310,2,Potential Loyalists,21,10,18119.87
CUST04311,1,Low Spenders,66,8,8009.94
CUST04312,2,Potential Loyalists,54,10,13951.89
CUST04313,4,Lost Customers,162,8,12421.23
CUST04314,2,Potential Loyalists,15,10,10544.26
CUST04315,2,Potential Loyalists,96,11,17674.2
CUST04316,3,Lost Customers,419,5,9354.25
CUST04317,2,Potential Loyalists,15,8,19354.96
CUST04318,4,Lost Customers,159,10,18332.48
CUST04319,2,Potential Loyalists,19,12,14225.31
CUST04320,1,Low Spenders,35,8,9344.29
CUST04321,1,Low Spenders,87,7,12306.89
CUST04322,2,Potential Loyalists,52,10,12749.33
CUST04323,2,Potential Loyalists,38,14,14846.11
CUST04324,1,Low Spenders,30,6,8290.95
CUST04325,0,Champions,78,14,17142.67
CUST04326,1,Low Spenders,54,9,5022.17
CUST04327,0,Champions,34,15,15884.17
CUST04328,1,Low Spenders,14,8,11880.91
CUST04329,2,Potential Loyalists,51,9,12615.4
CUST04330,4,Lost Customers,114,10,13517.57
CUST04331,1,Low Spenders,153,6,5911.38
CUST04332,2,Potential Loyalists,1,10,19687.66
